set_descr	generatio	bgratio	richFactor	foldEnrich	p_val	p_adj	intersection	set_genes	ngenes	nset	ninter
Estrogen signaling pathway	0.034482758620689655	0.006903154288017736	0.0072992700729927005	4.99521771960735	0.1823520399275342	0.8735501785256206	FOS	ATF4,GABBR1,SRC,PLCB4,KRT15,KRT38,KRT14,KCNJ3,CALML5,ADCY2,KRT23,NOS3,AKT1,ITPR1,PRKACG,AKT3,PIK3CA,GRM1,NCOA3,KRT37,JUN,KRT33B,PIK3CB,KCNJ5,KRT24,CREB3L2,HSPA2,POMC,MAP2K1,CREB3L3,HSP90AB1,KRT10,SHC4,KRT33A,CREB3L4,NRAS,HSPA1B,KCNJ9,CALML4,KRT36,OPRM1,KRAS,MAPK3,ADCY9,KRT27,KRT25,CALML6,AKT2,SP1,KRT13,ADCY6,FKBP4,FKBP5,KRT26,CREB3L1,ADCY8,ITPR3,RARA,KRT19,GNAI2,KRT17,TGFA,KCNJ6,HSPA8,PRKACA,HSPA6,GPER1,CALM3,EBAG9,FOS,SHC1,GNAO1,ADCY3,ATF2,KRT32,SOS2,PGR,KRT12,KRT16,CREB3,HSPA1L,RAF1,GABBR2,ITPR2,CREB1,ADCY4,PRKCD,PRKACB,PLCB1,MAP2K2,MMP9,PLCB3,KRT20,EGFR,CALM2,SOS1,PLCB2,ESR1,TFF1,MMP2,KRT18,PIK3R1,HSP90AA1,GNAQ,ESR2,HRAS,PIK3R2,NCOA2,BCL2,GNAI3,ADCY1,HBEGF,SHC3,SHC2,KRT35,ADCY5,NCOA1,CTSD,CALM1,PIK3CD,GNAI1,KRT9,CALML3,KRT31,HSPA1A,GNAS,KRT39,CREB5,PIK3R3,KRT28,MAPK1,KRT40,GRB2,ATF6B,ADCY7,KRT34,HSP90B1	29	137	1
Fluid shear stress and atherosclerosis	0.034482758620689655	0.0070039302630252945	0.007194244604316547	4.9233440833540065	0.1847600604398354	0.8735501785256206	FOS	SRC,ACVR2B,MGST1,PIAS4,SQSTM1,CALML5,SDC2,BMPR2,NOS3,CAV3,AKT1,PTK2,AKT3,CHUK,DUSP1,PIK3CA,MEF2C,JUN,IL1R1,PIK3CB,GSTM3,SUMO1,NPPC,BMP4,CCL2,ITGA2B,SUMO2,PDGFB,ACTG1,MAP2K4,HSP90AB1,IKBKG,MAPK14,GSTM2,KEAP1,CDH5,GSTA5,MAP3K5,CALML4,PRKAA2,SELE,PLAT,GSTP1,TRPV4,GSTO2,THBD,ACVR1,SDC4,CALML6,MAP2K7,AKT2,NCF1,TP53,MAPK11,CTSL,GSTA2,MAP2K5,IL1B,BMPR1A,NFE2L2,BMPR1B,IL1A,IFNG,CALM3,GSTO1,FOS,IKBKB,NOX1,GSTM5,MGST2,PECAM1,GSTA1,MGST3,MAPK7,KLF2,SDC1,MAPK9,SUMO4,GSTT1,RELA,GSTT2,MAPK8,NQO1,PDGFA,ACVR2A,TXN,RAC3,CAV1,MAPK12,MMP9,NCF2,RAC2,CTNNB1,IL1R2,TNFRSF1A,CYBA,CALM2,ACTB,MAP3K7,GSTM1,MMP2,ITGB3,NFKB1,PIK3R1,HSP90AA1,MAPK13,RAC1,PRKCZ,HMOX1,GPC1,ASS1,ICAM1,PIK3R2,TNF,TXN2,BCL2,MAPK10,VEGFA,MIR10A,ARHGEF2,VCAM1,CALM1,PIK3CD,GSTT2B,PRKAA1,EDN1,KDR,CAV2,SUMO3,CALML3,GSTA3,MEF2A,PIK3R3,ITGAV,MAP2K6,RHOA,GSTM4,GSTA4,HSP90B1	29	139	1
Ubiquitin mediated proteolysis	0.034482758620689655	0.007054318250529074	0.007142857142857143	4.888177339901478	0.185961501554138	0.8735501785256206	RHOBTB2	WWP2,PIAS4,XIAP,UBE2NL,UBE2B,HERC3,CDC27,UBE2I,NHLRC1,DDB2,FBXW11,UBE3C,SYVN1,RPS27A,PPIL2,MID1,PML,CUL7,PRPF19,WWP1,UBE2D4,UBE2D1,AIRE,FBXW7,ANAPC7,CUL4B,UBB,MAP3K1,CBLC,FANCL,UBE2J1,KEAP1,TRIP12,ELOB,BIRC7,BTRC,SIAH1,BIRC6,FZR1,RNF7,RHOBTB1,PIAS1,UBE2Q2,TRAF6,UBA3,UBE2D3,CUL5,HERC1,SAE1,KLHL13,UBE2G2,KLHL9,SKP2,PIAS2,UBA6,ANAPC10,UBE2O,SMURF2,SOCS1,UBE2Q1,UBE2M,UBE2H,FBXW8,UBE2G1,UBE4A,CDC16,DET1,UBA1,UBE2J2,FBXO2,CBL,PIAS3,UBE2N,UBE2D2,UBE2R2,BIRC3,ITCH,CUL2,UBE2Z,STUB1,SKP1,UBA7,UBE2E2,UBE4B,FBXO4,RBX1,MGRN1,HUWE1,CDC26,ANAPC13,TRIM32,CUL1,COP1,UBR5,NEDD4L,UBE2L6,CDC20,ELOC,UBE2S,UBE2W,BRCA1,ANAPC1,UBA52,RCHY1,DDB1,BIRC2,UBE2E1,UBOX5,HERC4,UBE2F,MDM2,PRKN,NEDD4,UBE2E3,SOCS3,UBE2L3,UBE2A,VHL,CDC23,UBE2K,UBE3A,UBC,CDC34,ANAPC5,CBLB,UBE3B,UBE2QL1,TRIM37,SMURF1,HERC2,UBA2,ERCC8,CUL3,UBE2C,UBE2U,RHOBTB2,ANAPC2,ANAPC11,CUL4A,ANAPC4	29	140	1
Apoptosis	0.034482758620689655	0.007155094225536632	0.007042253521126761	4.819329771733852	0.18835925724458694	0.8735501785256206	FOS	ATF4,XIAP,BCL2L1,TNFSF10,SPTA1,TRAF1,AKT1,TUBA1C,ITPR1,CTSS,PARP1,BECN2,AKT3,CHUK,CASP12,ERN1,PIK3CA,CASP9,CTSC,GADD45B,MAP3K14,JUN,PIK3CB,IL3RA,IL3,TUBA8,PARP3,AIFM1,BECN1,CASP6,SPTAN1,ACTG1,TUBAL3,MAP2K1,IKBKG,TNFRSF10A,GADD45A,PDPK1,BAD,NRAS,NFKBIA,BIRC7,MAP3K5,BAK1,KRAS,MAPK3,BIRC6,PARP4,TUBA1B,TUBA3E,CTSK,ENDOG,AKT2,CASP7,CASP3,TP53,EIF2AK3,CASP2,PTPN13,ITPR3,DFFA,TUBA4A,CTSL,CAPN2,TUBA1A,BOK,CYCS,RIPK1,TUBA3D,CTSV,CTSH,LMNB1,FOS,IKBKB,HTRA2,TRAF2,DDIT3,LMNA,BIRC3,TRADD,MAPK9,CTSW,NGFR,BIRC5,LMNB2,RELA,MAPK8,TNFRSF10B,NTRK1,RAF1,FAS,CTSO,MCL1,ITPR2,DAB2IP,ATM,MAP2K2,CFLAR,BCL2A1,HRK,TNFRSF1A,ACTB,GADD45G,CTSZ,CTSB,NFKB1,PIK3R1,APAF1,BIRC2,PRF1,FASLG,SEPTIN4,GZMB,TP53AIP1,HRAS,FADD,CASP10,BCL2L11,PIK3R2,TNF,BCL2,MAPK10,BID,EIF2S1,PARP2,CAPN1,BAX,CTSD,PIK3CD,NGF,PMAIP1,DIABLO,CASP8,CTSF,DFFB,PIDD1,DAXX,PIK3R3,MAPK1,BBC3,CSF2RB,TUBA3C	29	142	1
Breast cancer	0.034482758620689655	0.007407034163055527	0.006802721088435374	4.65540699038236	0.19432385092815224	0.8811794052181757	FOS	AXIN1,WNT2B,FGF3,FZD1,DLL4,WNT7B,FZD3,FZD8,NOTCH1,FGF16,AKT1,DDB2,AKT3,E2F3,FGF21,PIK3CA,NCOA3,GADD45B,JUN,PIK3CB,HES5,IGF1,E2F1,CSNK1A1L,FGF18,FGF7,TCF7L2,WNT9A,MAP2K1,DLL1,FGF4,MYC,WNT4,GADD45A,HEYL,FZD5,SHC4,FRAT1,NRAS,NOTCH4,FGF23,WNT1,BAK1,KRAS,MAPK3,WNT3,FGF6,DVL1,AKT2,SP1,TP53,GSK3B,FZD10,APC,FGF22,IGF1R,FGF5,LRP6,EGF,WNT9B,PTEN,WNT7A,WNT8B,DVL2,JAG2,FOS,SHC1,LEF1,CCND1,TCF7L1,FGF8,JAG1,MTOR,WNT5B,FGF19,FZD2,SOS2,RPS6KB2,PGR,WNT8A,DLL3,HEY2,FZD4,FRAT2,RAF1,WNT10B,BRAF,WNT16,ARAF,CSNK1A1,CDK6,MAP2K2,WNT2,CTNNB1,BRCA1,EGFR,SOS1,TNFSF11,ESR1,AXIN2,GADD45G,DVL3,NOTCH3,FZD9,PIK3R1,FZD6,WNT11,FGF1,LRP5,FZD7,ESR2,FGF10,E2F2,HRAS,PIK3R2,WNT6,CDKN1A,FGF20,RPS6KB1,HES1,FGF9,WNT3A,WNT10A,FLT4,SHC3,FGF17,SHC2,ERBB2,HEY1,BAX,FGFR1,BRCA2,NCOA1,POLK,KIT,WNT5A,PIK3CD,RB1,CDK4,FGF2,NOTCH2,PIK3R3,APC2,MAPK1,NFKB2,GRB2,TCF7	29	147	1
Phospholipase D signaling pathway	0.034482758620689655	0.007457422150559306	0.006756756756756757	4.623951537744642	0.19551168053278273	0.8811794052181757	CXCL8	AGPAT4,PLCB4,DGKQ,PLA2G4A,RAPGEF4,PDGFRB,ADCY2,CYTH1,AGPAT5,AKT1,SPHK1,RRAS2,PTGFR,AKT3,RALB,PIK3CA,AGT,GRM1,PLA2G4B,FCER1A,PIK3CB,GRM7,SPHK2,PLPP2,DGKB,PIK3CG,RHOA,GRM2,PDGFRA,PDGFB,RALA,MAP2K1,TSC1,AGTR1,DGKH,AGPAT1,SHC4,DNM2,AVPR2,PIP5K1C,NRAS,CXCR1,LPAR2,KRAS,MAPK3,ADCY9,CYTH2,AKT2,GRM8,PLA2G4C,FCER1G,ADCY6,DGKA,PLA2G4E,TSC2,LPAR5,ADCY8,EGF,GRM5,PIP5K1B,LPAR4,PLA2G4F,MRAS,LPAR6,AGPAT3,ADCY7,SHC1,GNA12,ADCY3,GAB1,KITLG,DGKZ,MTOR,SOS2,PDGFC,CXCR2,F2,AVP,AGPAT2,PIP5K1A,RAF1,RALGDS,PDGFA,PRKCA,JMJD7-PLA2G4B,PLPP3,ARF1,ADCY4,FYN,PLCB1,MAP2K2,RRAS,DGKK,INS,PLCG2,DNM1,GRM6,SYK,PLCB3,PTK2B,PTPN11,EGFR,RHEB,SOS1,PLCB2,DGKG,PLD2,PIK3R1,DNM3,AVPR1A,PLD1,PDGFD,ARF6,PIK3R5,RAPGEF3,HRAS,GNA13,PIK3R2,IGH,F2R,GAB2,ADCY1,PIK3R6,DGKI,SHC3,DGKD,CXCL8,ADCY5,SHC2,CYTH3,LPAR3,CYTH4,KIT,AVPR1B,PIK3CD,PLCG1,GRM4,GNAS,PLPP1,DGKE,INSR,MS4A2,PIK3R3,PLA2G4D,MAPK1,GRB2,GRM3,LPAR1	29	148	1
Oxytocin signaling pathway	0.034482758620689655	0.007759750075581981	0.006493506493506494	4.443797581728616	0.20260322942027806	0.8984269058444583	FOS	PPP1CB,PPP1CC,PPP1R12C,SRC,PLCB4,MYL6,EEF2K,PLA2G4A,KCNJ3,CACNG8,CALML5,PPP3CC,ADCY2,NPR2,NOS3,ITPR1,PRKACG,CACNG4,CACNA2D2,PPP3R2,MEF2C,PLA2G4B,CACNG3,JUN,KCNJ5,CAMK4,PIK3CG,MYLK,RHOA,CAMK1,CACNB1,ACTG1,PPP3CA,MAP2K1,CACNG6,KCNJ18,NRAS,NFATC2,NPR1,KCNJ9,CD38,MYLK3,CAMK2G,PRKAB1,CALML4,PRKAA2,PPP3R1,PPP3CB,KRAS,PTGS2,CACNB3,ADCY9,MAPK3,RYR1,CALML6,PPP1R12A,GUCY1A1,CACNA2D4,PLA2G4C,CACNA2D3,ADCY6,PLA2G4E,NFATC1,ADCY8,ITPR3,CACNB2,CACNA1D,TRPM2,MAP2K5,PRKCG,GUCY1B1,CAMKK2,MYLK4,PRKAG1,KCNJ12,GNAI2,KCNJ6,KCNJ2,PLA2G4F,ELK1,PRKACA,CALM3,RYR3,FOS,KCNJ14,CACNA2D1,KCNJ4,CCND1,GNAO1,ADCY3,MAPK7,CACNA1F,PPP1R12B,CACNG2,EEF2,OXTR,RAF1,JMJD7-PLA2G4B,PRKCA,ITPR2,RCAN1,ADCY4,PRKACB,PLCB1,MAP2K2,CACNG1,RYR2,PLCB3,NFATC4,EGFR,CALM2,CACNB4,CAMK2B,PLCB2,ACTB,CAMK1G,CACNG5,PPP1CA,MYL6B,CACNA1C,GUCY1A2,NPPA,PIK3R5,CAMK1D,NFATC3,GNAQ,CACNG7,HRAS,CACNA1S,RGS2,CDKN1A,GNAI3,ROCK1,ADCY1,PIK3R6,MYL9,ADCY5,PRKCB,ROCK2,CALM1,PRKAG3,PRKAA1,PRKAB2,CAMK2D,CAMK2A,GNAI1,CALML3,MYLK2,OXT,GNAS,PRKAG2,PLA2G4D,MAPK1,ADCY7	29	154	1
Cellular senescence	0.034482758620689655	0.007860526050589539	0.00641025641025641	4.3868258178603	0.20495363789576704	0.8984269058444583	CXCL8	PPP1CB,PPP1CC,HLA-A,TRPM7,VDAC2,SQSTM1,HLA-E,FOXM1,CALML5,PPP3CC,AKT1,ITPR1,RRAS2,FBXW11,CDK1,E2F5,AKT3,E2F3,PPP3R2,PIK3CA,GADD45B,RAD9A,PIK3CB,TGFB3,E2F1,IGFBP3,PPP3CA,MAP2K1,CCND3,MYC,SIRT1,MAPK14,TSC1,TGFBR1,GADD45A,EIF4EBP1,GATA4,CDKN2B,TGFB2,LIN54,NRAS,NFATC2,PPP3CB,CALML4,BTRC,HLA-F,PPP3R1,KRAS,MAPK3,TRPV4,CALML6,SMAD2,AKT2,RAD9B,CDC25A,TP53,FOXO3,MAPK11,SLC25A5,MYBL2,TSC2,NFATC1,HLA-C,IL6,ITPR3,CCNB1,CACNA1D,PPID,CHEK2,PTEN,HIPK1,CAPN2,SLC25A4,RAD50,ZFP36L1,IL1A,TGFBR2,MRAS,SLC25A6,CALM3,MAP2K3,CCNB2,HIPK2,RBL2,CCNE1,CCND1,MTOR,ZFP36L2,CDK2,CCNB3,MCU,HIPK4,RELA,LIN9,RBBP4,RAF1,NBN,LIN37,ITPR2,ATM,TGFB1,CDK6,CDKN2A,MAP2K2,RRAS,KIR2DL4,ATR,MAPK12,VDAC3,NFATC4,FOXO1,RHEB,CALM2,MRE11,GADD45G,PPP1CA,NFKB1,PIK3R1,MAPK13,VDAC1,CCNE2,NFATC3,MDM2,CCNA2,E2F2,RASSF5,HRAS,MAPKAPK2,PIK3R2,RAD1,HLA-B,CDKN1A,CCND2,SLC25A31,HIPK3,SMAD3,HLA-G,CXCL8,CAPN1,E2F4,CALM1,PIK3CD,RB1,CDK4,ETS1,TRAF3IP2,CALML3,CCNA1,HUS1,SERPINE1,PIK3R3,MAP2K6,LIN52,MAPK1,RBL1,CHEK1	29	156	1
Necroptosis	0.034482758620689655	0.008011690013100876	0.006289308176100629	4.304055519410106	0.2084667128798692	0.9014776773183533	TNFAIP3	RIPK3,TRPM7,VDAC2,SQSTM1,IFNA10,H2AC8,PLA2G4A,SPATA2L,TNFSF10,XIAP,H2AC12,EIF2AK2,H2AC7,ALOX15,PARP1,RNF31,STAT4,H2AW,PLA2G4B,AIFM1,IRF9,JAK2,H2AC13,FTL,VPS4A,HSP90AB1,IFNA2,IFNA13,NLRP3,IFNA16,TNFRSF10A,CHMP2B,H2AC17,CHMP7,CAMK2G,STAT6,SMPD1,JAK3,STAT3,IFNA17,MACROH2A1,H2AC14,IFNA14,PGAM5,IFNA8,USP21,PLA2G4C,PLA2G4E,SLC25A5,DNM1L,STAT1,PPID,TRAF5,CHMP2A,CAPN2,H2AC6,SLC25A4,GLUD1,RNF103-CHMP3,IL1B,GLUL,H2AC15,H2AX,RIPK1,IL1A,PLA2G4F,IFNG,SLC25A6,FAF1,IFNA4,TLR3,H2AC21,IFNA7,H2AB2,TRAF2,H2AB3,HMGB1,TLR4,STAT5B,MACROH2A2,BIRC3,TICAM2,TRADD,IFNAR1,PYGM,MAPK9,CYLD,RBCK1,SPATA2,MAPK8,TNFRSF10B,H2AC19,TNFAIP3,CHMP4C,FAS,CHMP5,H2AJ,GLUD2,JMJD7-PLA2G4B,ZBP1,IFNGR2,IL33,SHARPIN,CFLAR,PYGB,VDAC3,H2AZ2,TNFRSF1A,IFNA6,CAMK2B,TYK2,STAT2,IFNGR1,IFNB1,IFNA5,H2AC1,CHMP4A,HSP90AA1,IFNAR2,H2AZ1,H2AC18,BIRC2,H2AC11,CHMP3,FASLG,VDAC1,H2AB1,FADD,H2AC20,CHMP6,TNF,PPIA,BCL2,CYBB,PYCARD,SLC25A31,MAPK10,H2AC4,JAK1,TICAM1,IFNA1,FTH1,BID,IFNA21,CAPN1,BAX,CHMP1B,H2AC16,STAT5A,PYGL,VPS4B,CAMK2A,CASP8,CAMK2D,CASP1,CHMP4B,CHMP1A,PLA2G4D,MLKL	29	159	1
Hippo signaling pathway	0.034482758620689655	0.008213241963115993	0.006134969325153374	4.1984345250687545	0.21312750537502798	0.9093440229334527	RASSF4	PPP1CB,PPP1CC,WNT2B,AXIN1,FZD1,AJUBA,LLGL1,TP73,SOX2,WNT7B,LLGL2,MOB1B,MOB1A,RASSF6,FZD3,FZD8,DLG2,BMPR2,GLI2,DLG3,FBXW11,DLG5,PPP2R1B,PPP2R2C,LATS2,CRB1,CTNNA2,TGFB3,YWHAH,ID1,BMP4,YWHAQ,CCN2,WWTR1,ACTG1,TCF7L2,WNT9A,PARD6A,GDF5,CCND3,MYC,CTNNA3,WNT4,WWC1,TGFBR1,FRMD6,PPP2CB,FZD5,DLG1,TGFB2,NF2,SMAD4,BMP7,WNT1,BTRC,CRB2,PARD3,AMH,TEAD1,WNT3,TEAD2,DVL1,SMAD2,WTIP,GSK3B,SCRIB,PATJ,TEAD4,FZD10,YWHAZ,APC,YWHAB,PALS1,WNT9B,BMPR1A,BMPR1B,WNT7A,WNT8B,TGFBR2,DVL2,BMP8A,BMP8B,SMAD7,SNAI2,PPP2R1A,ITGB2,DCHS1,LEF1,CCND1,TCF7L1,PRKCI,BIRC3,NKD2,WNT5B,YAP1,FZD2,WNT8A,SMAD1,BIRC5,FZD4,NKD1,DLG4,WNT10B,CSNK1E,YWHAG,WNT16,YWHAE,TGFB1,PARD6G,LIMD1,AREG,LATS1,WNT2,CTNNB1,AFP,ACTB,AXIN2,AMOT,DVL3,PPP1CA,FZD9,FZD6,PPP2R2B,BIRC2,WNT11,PPP2CA,CTNNA1,TEAD3,FGF1,PAK1,FZD7,PRKCZ,BMP5,WNT6,TPTEP2-CSNK1E,CCND2,DCHS2,PPP2R2A,BMP6,SMAD3,CDH1,GDF6,RASSF4,WNT3A,WNT10A,FAT4,STK3,SAV1,WNT5A,RASSF2,TP53BP2,FRMD1,SERPINE1,PARD6B,GDF7,ID2,APC2,BBC3,CSNK1D,PPP2R2D,BMP2,TCF7,RASSF1	29	163	1
Transcriptional misregulation in cancer	0.034482758620689655	0.009674493600725587	0.005208333333333333	3.5642959770114944	0.24613463289454765	1.0	CXCL8	ARNT2,PAX7,DEFA4,CD86,PROM1,BCL2L1,DEFA1B,TRAF1,EWSR1,ELK4,ERG,H3-3A,PTK2,DDB2,TLX3,MMP3,MEF2C,H3C12,GADD45B,CCNT1,ASPSCR1,SSX1,PML,FEV,FCGR1A,KLF3,MLLT3,H3C4,SPINT1,IL3,IGF1,HDAC2,IGFBP3,MLLT1,ITGAM,DEFA3,MYC,H3C11,HOXA9,GADD45A,TSPAN7,ZBTB16,FLT1,MYCN,H3C7,ZEB1,ETV7,RXRA,PAX5,PTCRA,MET,BAK1,H3C10,H3C2,RUNX2,PLAT,SP1,CSF2,TAF15,TP53,H3-4,TMPRSS2,FUS,ATF1,IGF1R,IL6,BAIAP3,RARA,BCL6,ZBTB17,DEFA5,JUP,CD40,H3C14,TGFBR2,CD14,HMGA2,PLAU,ELANE,SPI1,MEN1,MPO,NCOR1,DDIT3,H3-3B,NR4A3,BIRC3,RUNX1T1,ETV6,RXRB,NSD2,CEBPB,HPGD,H3C1,CSF1R,SMAD1,H3-5,NGFR,TFE3,RELA,HOXA10,NTRK1,IL2RB,DOT1L,ITGB7,SS18,PDGFA,WNT16,MITF,ATM,TCF3,AFF1,NFKBIZ,SIN3A,ETV5,LDB1,CCNT2,BCL2A1,MAX,MMP9,H3C8,CEBPE,LYL1,MEIS1,FUT8,IL1R2,FOXO1,GRIA3,BMI1,JMJD1C,SUPT3H,KDM6A,GADD45G,TLX1,CEBPA,BCL11B,NFKB1,PAX3,COMMD3-BMI1,SSX2,BIRC2,H3C15,ETV4,MDM2,CCNA2,REL,CDK9,GZMB,DEFA6,H3C6,SIX1,HHEX,CDKN1A,IGH,CDK14,NUPR1,WT1,CCND2,CDKN2C,PPARG,FLT3,RUNX1,SIX4,DUSP6,BMP2K,FLI1,PAX8,HOXA11,CXCL8,DEFA1,BAX,RXRG,ETV1,POLK,H3C13,PBX1,SSX2B,LMO2,KMT2A,HDAC1,CCNA1,PBX3,H3C3,EYA1,ID2,SLC45A3,DDX5,MLF1,CDKN1B,MAF,PRCC,PER2	29	192	1
Viral carcinogenesis	0.034482758620689655	0.010228761463267157	0.0049261083743842365	3.3711567861389504	0.25830148537247505	1.0	GSN	H4C8,ATF4,HLA-A,SRC,GTF2H2C_2,HLA-E,HDAC11,TRAF1,HDAC10,H4C9,PSMC1,EIF2AK2,CCR4,PRKACG,PKM,CDK1,IRF3,H4C6,PIK3CA,JUN,PIK3CB,CREBBP,TRAF3,CCR3,EGR3,EP300,H2BC6,SCIN,YWHAH,YWHAQ,IRF7,CREB3L2,IRF9,HDAC2,H4C13,CREB3L3,IKBKG,CCND3,RASA2,ACTN4,GTF2A2,CDC42,KAT2A,GTF2A1,CDKN2B,BAD,DLG1,GTF2H2C,CREB3L4,H2BC1,DDX3X,ATP6V0D1,NRAS,NFKBIA,H2BC3,EGR2,JAK3,BAK1,HLA-F,STAT3,H2BC4,KRAS,MAPK3,H4C4,HNRNPK,MAPK1,LTBR,GTF2H4,H2BC10,H4C7,CASP3,TP53,GSN,SCRIB,H2BC7,YWHAZ,VAC14,H2BC8,SKP2,CREB3L1,HLA-C,PXN,YWHAB,RBPJ,SNW1,TRAF5,POLB,H4-16,SND1,TBPL1,PRKACA,ATP6V0D2,RBL2,CCNE1,TRAF2,CCND1,TBP,STAT5B,HDAC9,ATF2,GTF2E1,TRADD,H4C15,H4C12,H2BC21,LYN,CCR5,CDK2,HDAC3,RELA,H4C2,PIK3R3,HDAC5,H2BC13,H4C3,CREB3,CCR8,H4C14,H2BW2,YWHAG,YWHAE,CREB1,H4C1,CDC20,GTF2E2,CDK6,UBR4,PRKACB,CDKN2A,VDAC3,SYK,H4C5,H2BE1,H2BC15,HDAC4,HDAC7,H2BC9,USP7,NFKB1,PIK3R1,H2BC18,H2BU1,H2BC5,DDB1,H2BC17,TBPL2,KAT2B,RAC1,CCNE2,SRF,CHD4,MDM2,CCNA2,REL,IL6ST,RANBP1,HRAS,HPN,MAPKAPK2,PIK3R2,GTF2A1L,HLA-B,CDKN1A,CCND2,HDAC8,JAK1,MAD1L1,DNAJA3,GTF2B,UBE3A,GTF2H3,HLA-G,BAX,H2BW1,STAT5A,HDAC6,H2BC14,MRPS18B,PIK3CD,RB1,PMAIP1,CASP8,HDAC1,CDK4,H2BC12,GTF2H1,CCNA1,SP100,H4C11,C3,ACTN1,CREB5,RBPJL,GTF2H2,H2BS1,CDKN1B,GRB2,NFKB2,RBL1,ATF6B,RHOA,H2BC11,CHEK1	29	203	1
Human immunodeficiency virus 1 infection	0.034482758620689655	0.010682253350801169	0.0047169811320754715	3.22804163955758	0.2681149553021714	1.0	FOS	HLA-A,CGAS,GNG4,WEE2,GNA11,PAK2,HLA-E,IFNA10,BCL2L1,APOBEC3C,CALML5,PPP3CC,TAP2,GNG3,GNG7,B2M,LIMK1,AKT1,ITPR1,PTK2,FBXW11,GNGT1,CDK1,IRF3,AKT3,GNB4,CHUK,PPP3R2,PIK3CA,CASP9,CRK,LIMK2,JUN,PIK3CB,APOBEC3B,PAK4,AP1G1,CXCR4,BAK1,PPP3CA,MAP2K1,TNFRSF1B,GNG8,IFNA2,IKBKG,IFNA13,CUL4B,CFL1,IFNA16,MAPK14,GNB2,PDIA3,APOBEC3G,BAD,AP1M2,ELOB,TAB2,NFATC2,NRAS,NFKBIA,PPP3CB,CALML4,BTRC,HLA-F,PPP3R1,IFNA17,CD4,BST2,TAB1,KRAS,MAPK3,RNF7,APOBEC3A,AP1M1,IFNA14,CALML6,TRAF6,MAP2K7,AKT2,IFNA8,CASP3,CUL5,WEE1,MAPK11,GNB1,AP1B1,NFATC1,MYD88,HLA-C,STING1,PXN,AP1S3,AP1S1,CCNB1,ITPR3,TRAF5,TLR2,GNG13,PRKCG,GNG2,CYCS,GNAI2,RIPK1,CDC25C,CRKL,GNB3,TAP1,PAK6,CALM3,MAP2K3,CCNB2,IFNA4,FOS,CD3G,IFNA7,IKBKB,TRAF2,TLR4,GNG11,CD3E,GNAO1,IRAK4,TRADD,TRIM5,MTOR,AP1G2,CCR5,RPS6KB2,SKP1,CCNB3,MAPK9,RELA,MAPK8,TBK1,PAK3,RBX1,GNG10,RAF1,FAS,PAK5,APOBEC3D,CUL1,PRKCA,ITPR2,ATM,APOBEC3A_B,RAC3,CALR,AP1S2,GNG5,GNGT2,MAP2K2,GNG12,ATR,MAPK12,BUB1B-PAK6,PLCG2,ELOC,CFL2,PTK2B,RAC2,NFATC4,IFNA6,TNFRSF1A,CALM2,IFNB1,MAP3K7,IFNA5,NFKB1,PIK3R1,MAPK13,DDB1,RAC1,FASLG,NFATC3,PAK1,GNAQ,HRAS,FADD,CD247,TNF,HLA-B,BCL2,PIK3R2,GNAI3,MAPK10,RPS6KB1,IFNA1,HLA-G,BID,IFNA21,PRKCB,BAX,APOBEC3H,CALM1,DCAF1,PIK3CD,GNB5,CASP8,GNAI1,CALML3,APOBEC3F,PLCG1,SAMHD1,PIK3R3,CD3D,MAP2K6,TAPBP,MAPK1,IRAK1,CUL4A,CHEK1	29	212	1
