geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	PercentDetectedSamples
ENSG00000004766	264.473610003215	-0.828786530772129	0.214038691793321	-3.87213416335219	0.00010788653585383	0.000362188673600479	VPS50	1
ENSG00000004777	7.72019810079287	-0.736773827499386	1.55665766617108	-0.473304981249753	0.635995608816234	0.737065783653894	ARHGAP33	0.833333333333333
ENSG00000004779	337.149498369896	0.0528175408734624	0.186339654266403	0.283447670231003	0.776833690444853	0.846016587061564	NDUFAB1	1
ENSG00000004799	889.572231879287	-7.55721985842655	0.807149630848674	-9.3628486833111	7.76152869249398e-21	7.71380763268854e-20	PDK4	0.958333333333333
ENSG00000004809	0.375911457541251	-0.387691142125922	3.52945938673394	-0.109844341482756	0.91253282437276	0.943747222999084	SLC22A16	0.166666666666667
ENSG00000004838	1.68659251447445	-3.17186849041236	2.94020345147192	-1.07879217978078	0.280680381793181	0.409588897909879	ZMYND10	0.208333333333333
ENSG00000004846	4.14462369027065	0.86950862860477	1.79016645550095	0.485713842940629	0.627170067512802	0.730857407701243	ABCB5	0.458333333333333
ENSG00000004864	585.345155881972	0.0915580488896604	0.131152868045139	0.698101766696774	0.485113553312192	0.608631626392127	SLC25A13	1
ENSG00000004866	298.326424893466	0.150443023768378	0.17673678062875	0.851226457974221	0.394643568155042	0.526953332602009	ST7	1
ENSG00000004897	819.29132721797	1.41631603466889	0.125984644224583	11.241973522933	2.53647621615039e-29	3.29976549747668e-28	CDC27	1
ENSG00000004939	0.128217658236211	1.08293781636935	3.5338115409304	0.306450359286626	0.759261770284013	0.835811998082511	SLC4A1	0.0416666666666667
ENSG00000004948	16.4788764802199	-2.07463646346755	0.971201048561606	-2.13615550203553	0.0326667410769136	0.0673991167495064	CALCR	0.958333333333333
ENSG00000004975	334.816617842949	-0.818689972594818	0.20548259127459	-3.98423033073779	6.76991857769229e-05	0.000234438229396914	DVL2	1
ENSG00000005001	6.33431906813099	1.60131070577173	1.42742855762632	1.12181495684418	0.261941125452665	0.388450706236511	PRSS22	0.791666666666667
ENSG00000005007	2174.60756916706	0.201152429217427	0.0961196968157699	2.09272850290998	0.0363733973561851	0.0741117193596104	UPF1	1
ENSG00000005020	1002.01667068736	-0.27677013137105	0.120315622536176	-2.3003673632477	0.021427416208841	0.0465524106511557	SKAP2	1
ENSG00000005059	249.400113071064	0.506855982385172	0.226004739329792	2.24267855571628	0.0249175504536493	0.0531254566448862	MCUB	1
ENSG00000005073	0.0986319218860507	-0.359734704029927	3.5338115409304	-0.101797931175247	0.918917067803915	0.943747222999084	HOXA11	0.0833333333333333
ENSG00000005075	266.390772559043	-0.116205350063397	0.197950200437139	-0.587043356393566	0.557174588451811	0.672521349017065	POLR2J	1
ENSG00000005100	178.848943848898	-0.39673168187177	0.266269784381114	-1.48996132923563	0.136234404195737	0.230466068351335	DHX33	1
ENSG00000005156	240.830387940146	0.107174602473072	0.215040723141036	0.498392122699387	0.618207687872173	0.723718608284668	LIG3	1
ENSG00000005175	298.109653403832	-0.261785105545912	0.229359944567956	-1.14137237885645	0.253714993916607	0.379372031839366	RPAP3	1
ENSG00000005187	21.5272771394881	-0.68590068885982	0.776337807625729	-0.883508032357084	0.376961844602364	0.510173652260903	ACSM3	0.958333333333333
ENSG00000005189	25.3169221945241	-1.93669959650109	0.702456224191323	-2.75703955606721	0.00583272951326178	0.0143577236381937	REXO5	1
ENSG00000005194	394.818349498322	0.710399288988767	0.17506676211732	4.05787643751986	4.95209553373002e-05	0.000175595863567436	CIAPIN1	1
ENSG00000005206	148.167530618913	-1.11384775904247	0.38819893833398	-2.86927049265703	0.00411419790173205	0.0105253711282623	SPPL2B	1
ENSG00000005238	1073.50173772622	0.521193149382228	0.114548928428193	4.54996093402086	5.36558762184185e-06	2.13575597865729e-05	FAM214B	1
ENSG00000005243	24.9313264930783	-0.892898424488078	0.818080075324092	-1.09145602175233	0.27507227316208	0.403597779029242	COPZ2	0.958333333333333
ENSG00000005249	55.9353863684784	-0.314209307226865	0.41262604520614	-0.761486849599841	0.446366330529462	0.574629229790903	PRKAR2B	1
ENSG00000005339	2061.77538727929	0.214593973843894	0.0753298831627231	2.84872304103195	0.00438950736561079	0.0111485718046929	CREBBP	1
ENSG00000005379	9.76743842246427	-0.285673167452973	1.2797113596754	-0.223232501058235	0.823354557907269	0.881085678513229	TSPOAP1	0.541666666666667
ENSG00000005436	64.6248605498175	-0.70277176799862	0.388311250720374	-1.80981562263487	0.070324384403874	0.132233161902885	GCFC2	1
ENSG00000005448	1.52920118313086	0.645334693393114	3.331765028541	0.193691538228225	0.846417417888997	0.898352313039469	WDR54	0.5
ENSG00000005469	58.1919023839547	-1.97993420613774	0.459423994068868	-4.30960122174409	1.63549188920267e-05	6.15464876581675e-05	CROT	1
ENSG00000005471	3.8922924544783	1.09236929800602	1.88614060026836	0.579155815770359	0.562484041102851	0.676954477537817	ABCB4	0.375
ENSG00000005483	1043.50922643582	-0.00249237184468038	0.106756642104991	-0.0233462929850232	0.981374045301531	0.987765760025439	KMT2E	1
ENSG00000005486	1546.11244504608	-0.440761289174754	0.107324798110302	-4.10679821378995	4.01181409609379e-05	0.000144255765463695	RHBDD2	1
ENSG00000005513	2.34684425001711	-1.07569840879943	2.40505049199667	-0.447266455477359	0.654682683902084	0.752743241248876	SOX8	0.541666666666667
ENSG00000005700	972.472174712	0.703447486114204	0.146288832319749	4.80862055537262	1.51975366141513e-06	6.42196386432723e-06	IBTK	1
ENSG00000005801	159.35724229738	-0.557969808226107	0.313673352334916	-1.77882438553579	0.0752685579303563	0.140291813144414	ZNF195	1
ENSG00000005810	1787.75382947919	-0.324905454242343	0.0898943281588533	-3.61430427143522	0.000301155223165988	0.000943239622134363	MYCBP2	1
ENSG00000005812	547.090675315916	1.25665957660301	0.181557401824528	6.92155518846622	4.46712038571355e-12	2.9438197743341e-11	FBXL3	1
ENSG00000005844	2132.60803722369	-0.800965088341465	0.0906927242254866	-8.83163556042324	1.03156076969074e-18	9.41391246214205e-18	ITGAL	1
ENSG00000005882	266.54151511153	-2.21547569677206	0.223594172621529	-9.90846796585405	3.82465751222967e-23	4.1342166483079e-22	PDK2	1
ENSG00000005884	224.413063204994	-0.726971173135323	0.26322859907788	-2.76174844102042	0.00574927568221553	0.0141746255117456	ITGA3	1
ENSG00000005961	3.33395136733433	0.583549420062754	2.61406986233316	0.223234056775328	0.823353347170963	0.881085678513229	ITGA2B	0.25
ENSG00000006007	947.072405394301	-1.32295634312409	0.134316638101871	-9.84953436759416	6.88622573704932e-23	7.35315053455767e-22	GDE1	1
ENSG00000006015	530.182909067583	-0.747920168509585	0.19158873679191	-3.90377942374515	9.47020976394118e-05	0.000320374211956471	REX1BD	1
ENSG00000006025	48.7814076571937	-4.43769029651031	0.653576558764358	-6.78985535359489	1.12246026827896e-11	7.17507216036686e-11	OSBPL7	0.958333333333333
ENSG00000006042	0.806336755692795	3.32149151338277	3.43708463312305	0.966368846834229	0.33385964699407	0.468195873123016	TMEM98	0.166666666666667
ENSG00000006059	0.549191288930395	-2.41863800940034	3.44376872476896	-0.702323007931551	0.48247774790804	0.606027560631545	KRT33A	0.0416666666666667
ENSG00000006062	169.047044433658	-2.03244589508029	0.264796101693098	-7.67551290251213	1.64758069761422e-14	1.25175188279572e-13	MAP3K14	1
ENSG00000006071	0.591791531316304	-2.53664594451242	3.43906449478793	-0.737597665980627	0.46075897417164	0.586425828824391	ABCC8	0.0416666666666667
ENSG00000006118	220.164759957074	3.15890360055109	0.584260338808989	5.40667129141521	6.42068217493266e-08	3.115736833198e-07	TMEM132A	0.958333333333333
ENSG00000006125	2021.3796931071	0.359468270968203	0.0924042028326207	3.89017230763126	0.000100173067018083	0.000337987965805014	AP2B1	1
ENSG00000006194	165.678866529826	-0.12651437093548	0.25496431095392	-0.49620423525999	0.619750323185811	0.724958513616049	ZNF263	1
ENSG00000006210	0.864533396611339	3.44645484209112	3.43266406265789	1.00401751502084	0.315370171322498	0.447957981459911	CX3CL1	0.25
ENSG00000006282	917.615445303877	-0.307343249411749	0.116420309346138	-2.63994530797855	0.00829194075246932	0.0197614091926974	SPATA20	1
ENSG00000006283	7.30751285771584	-2.7075081824154	1.53540249588288	-1.7633865971141	0.0778353087658287	0.144481214248296	CACNA1G	0.666666666666667
ENSG00000006327	292.890832903963	-0.470089461970216	0.247252039921447	-1.90125615189895	0.0572684693772703	0.110354410092156	TNFRSF12A	1
ENSG00000006432	206.214178008499	0.624183383479824	0.250963725637287	2.48714582912251	0.0128772601548167	0.0294125238845522	MAP3K9	1
ENSG00000006451	1673.16635961833	1.277548706681	0.0998448170809454	12.7953432539746	1.74081590273304e-37	2.80746491285949e-36	RALA	1
ENSG00000006453	9.29757074013632	2.3930779680845	1.4725079166914	1.62517154641962	0.104126011407988	0.184168544639736	BAIAP2L1	0.416666666666667
ENSG00000006459	647.03264754134	-0.414514108701996	0.154842020588021	-2.67701304289271	0.00742817432389705	0.0178720984631248	KDM7A	1
ENSG00000006468	33.434777940769	-8.34774082873217	1.15580900251455	-7.22242239900455	5.1069548696822e-13	3.55892499169181e-12	ETV1	0.833333333333333
ENSG00000006530	183.105843835846	-0.0489519690262988	0.261530491701874	-0.187174997101679	0.851523427803369	0.902001654504276	AGK	1
ENSG00000006534	796.206587974751	-0.737149426973236	0.149762457605731	-4.9221242677112	8.56098216991459e-07	3.71011070124835e-06	ALDH3B1	1
ENSG00000006555	1.61267351138559	4.32823812081821	3.41022225321399	1.26919531908485	0.204371410150831	0.320215578346328	TTC22	0.0833333333333333
ENSG00000006576	536.261454045685	-0.650805347620478	0.148275425280199	-4.3891652739531	1.13786570605385e-05	4.3756645950876e-05	PHTF2	1
ENSG00000006607	352.353519532057	1.56099206192127	0.213072768481027	7.32609837028644	2.36949893400826e-13	1.68720321564345e-12	FARP2	1
ENSG00000006625	161.224608674253	0.362849393022692	0.269969285602487	1.34403953476754	0.178935602900757	0.288178124552606	GGCT	1
ENSG00000006634	80.0393237827713	-0.0468409512510469	0.369908822976516	-0.12662836986189	0.899234541781083	0.935073599605691	DBF4	1
ENSG00000006638	23.7716903630007	0.0722726501873581	0.676825032542301	0.106781881154552	0.914962022023263	0.943747222999084	TBXA2R	1
ENSG00000006652	41.1020731045184	1.10553047376946	0.550089451562318	2.00972854620212	0.0444599269485569	0.0884731785308555	IFRD1	0.958333333333333
ENSG00000006695	230.033106326835	-0.0903025117731883	0.239091619832188	-0.377689991127959	0.705660903955527	0.794758076892718	COX10	1
ENSG00000006704	130.877281669579	-0.79017814439644	0.342148819465327	-2.30945746249029	0.0209182095291489	0.0455657962528533	GTF2IRD1	1
ENSG00000006712	877.710184421387	0.138928769862559	0.112155385092873	1.23871689038842	0.215450361373895	0.334239209266528	PAF1	1
ENSG00000006715	1157.45635329691	-0.0811057696463205	0.131437801031912	-0.617065783279717	0.537191336565556	0.655811242960153	VPS41	1
ENSG00000006744	783.203570767039	0.19898913144798	0.124512340943524	1.59814786181104	0.110010074000577	0.192949821734861	ELAC2	1
ENSG00000006747	123.766787564726	0.911467322889057	0.361457329949826	2.52164570300892	0.0116807290016749	0.0269205291885397	SCIN	1
ENSG00000006831	705.366454533489	-0.360349020087758	0.127196251078382	-2.83301604436203	0.00461110715134849	0.0116441012514659	ADIPOR2	1
ENSG00000006837	4.0679396161669	-1.71215529242018	1.98019913161913	-0.864637937205947	0.387237543284572	0.520325011581401	CDKL3	0.541666666666667
ENSG00000007001	0.483802053415677	2.57608348462406	3.47288813778315	0.741769784231649	0.458226830631711	0.585556012646412	UPP2	0.0416666666666667
ENSG00000007047	578.276562650081	0.419819688369005	0.14926238615408	2.81262881551173	0.00491383373466984	0.0123134789398899	MARK4	1
ENSG00000007080	624.558033203007	0.0613417859218259	0.169754452685928	0.361355975947904	0.717833353758736	0.805207821162089	CCDC124	1
ENSG00000007129	132.758475378066	-0.885154928588614	0.320049911345706	-2.76567778090244	0.00568046324103253	0.0140316704750385	CEACAM21	1
ENSG00000007168	1520.73882411946	0.4358823210765	0.10033073648868	4.34445451445162	1.39622168443988e-05	5.30247516831706e-05	PAFAH1B1	1
ENSG00000007171	0.447065235519179	-2.1193156318115	3.45754075222372	-0.61295463558845	0.53990633577928	0.657319954987794	NOS2	0.0416666666666667
ENSG00000007174	0.937409651814558	3.54357974435069	3.42947921454491	1.03327051212961	0.301477322855627	0.431782828324543	DNAH9	0.125
ENSG00000007202	4013.50487166514	-0.731776807460238	0.0820391077351521	-8.91985331950029	4.66906187875334e-19	4.31412727995454e-18	KIAA0100	1
ENSG00000007237	2582.18810551897	0.0893096259703163	0.102583103738541	0.870607563190368	0.383968465447294	0.517812478863185	GAS7	1
ENSG00000007255	130.259342064361	-0.224579576732887	0.285578291198923	-0.786402831216791	0.431631525328128	0.562404719789628	TRAPPC6A	1
ENSG00000007264	1216.94495544711	-0.544470440259453	0.113361750808778	-4.80294664095196	1.56347560428182e-06	6.59482826125232e-06	MATK	1
ENSG00000007341	120.997673137788	-0.628191777932371	0.31920124107293	-1.96801170265138	0.0490666912212096	0.0963452776659969	ST7L	1
ENSG00000007372	0.0986319218860507	-0.359734704029927	3.5338115409304	-0.101797931175247	0.918917067803915	0.943747222999084	PAX6	0.0833333333333333
ENSG00000007376	318.725631035969	-0.160670550005008	0.2411203226633	-0.666350095381086	0.505187352566365	0.628323139572017	RPUSD1	1
ENSG00000007384	63.0729604062162	3.64483907339806	0.612728212674927	5.94854129122952	2.70542644191087e-09	1.47067692510988e-08	RHBDF1	0.958333333333333
ENSG00000007392	374.908297999333	0.880285911709843	0.196448078931393	4.48101053722836	7.42904430156534e-06	2.91096823663732e-05	LUC7L	1
ENSG00000007516	7.54596800297189	-1.85921902678454	1.36243070234107	-1.36463382951503	0.172368166567514	0.280200384514963	BAIAP3	0.708333333333333
ENSG00000007520	466.750395134834	-0.16711033505254	0.181607707950086	-0.920172039715787	0.357482863101586	0.491665672743042	TSR3	1
ENSG00000007541	247.267995659611	-0.596728119626758	0.254907842304972	-2.34095630103381	0.0192344182677873	0.0422250427879944	PIGQ	1
ENSG00000007545	238.833238708271	1.80127368167241	0.256358878473585	7.02637526110886	2.11967903564211e-12	1.430376500875e-11	CRAMP1	1
ENSG00000007866	8.79649831766377	0.706273462950217	1.31168299048965	0.538448289770507	0.590267595704599	0.69952125200473	TEAD3	0.75
ENSG00000007908	3.10325786693055	5.28154093094816	2.36107571178926	2.2369214610851	0.025291473634582	0.0538166127588329	SELE	0.125
ENSG00000007923	864.419057919552	-0.129721129469163	0.122342639982337	-1.06031003980208	0.289003573225258	0.41865031420136	DNAJC11	1
ENSG00000007933	0.659029546716474	-2.68184125654021	3.43377246910947	-0.781018917434484	0.434791368485609	0.564586427979051	FMO3	0.0416666666666667
ENSG00000007944	123.856457251811	-0.390804659967804	0.286904169034919	-1.36214353831937	0.173152590375908	0.281053194651014	MYLIP	1
ENSG00000007968	30.1406812243753	-2.26611509107221	0.912369607432159	-2.48376871896263	0.0130000209635509	0.0296591977304374	E2F2	0.875
ENSG00000008018	905.419616465479	0.381001377204749	0.146801034646323	2.59535893682676	0.00944921817800604	0.0222223412239811	PSMB1	1
ENSG00000008083	442.360257814527	-1.99009770989437	0.1878605087653	-10.593486214714	3.1946772215918e-26	3.80090911736425e-25	JARID2	1
ENSG00000008118	77.1550148919538	2.17413382751599	0.389949135698699	5.5754292764887	2.4692020871835e-08	1.24773226561486e-07	CAMK1G	0.833333333333333
ENSG00000008128	15.1617535618332	-0.0222692484842771	0.876892185304897	-0.0253956516633046	0.979739379460869	0.986897420912413	CDK11A	0.958333333333333
ENSG00000008130	2077.92989649747	1.36673885867699	0.0934778189654079	14.6209964439025	2.06357854359437e-48	4.16357317913452e-47	NADK	1
ENSG00000008226	11.8820622884233	-0.405175062398177	1.21763119983936	-0.332756800623729	0.739317869704538	0.823787909171612	DLEC1	0.916666666666667
ENSG00000008256	427.959985046102	-2.14718580543763	0.187437068735529	-11.4555024783667	2.20679765557049e-30	2.98119072337059e-29	CYTH3	1
ENSG00000008277	0.765373672977387	-2.89801446699657	3.42680465716782	-0.845690010644409	0.397725697243798	0.529359878888845	ADAM22	0.25
ENSG00000008282	653.59819712099	0.969542709364839	0.13962754544542	6.94377822278508	3.81749655015689e-12	2.52875430922545e-11	SYPL1	1
ENSG00000008283	143.499389513252	0.511579775299352	0.266383953307436	1.92046018143192	0.0547997981273966	0.106120842889779	CYB561	1
ENSG00000008294	3075.22069593986	1.63891117965873	0.0756803242326632	21.6557103352285	5.3697051299837e-104	2.22100480126355e-102	SPAG9	1
ENSG00000008300	4.72901649998668	-0.827350204445116	1.72492337515118	-0.479644612835397	0.631480117976621	0.733138355411972	CELSR3	0.708333333333333
ENSG00000008311	12.1494125109177	4.24495896883854	1.34736799346926	3.15055648450461	0.00162959742693869	0.00451514131350552	AASS	0.666666666666667
ENSG00000008323	17.8281618886409	2.50601222196169	0.993741097259142	2.52179589721465	0.0116757431715352	0.0269173731510326	PLEKHG6	0.625
ENSG00000008324	92.5101194582878	-0.0164454191103587	0.338681362332875	-0.0485572013679194	0.96127217806516	0.974296983072458	SS18L2	1
ENSG00000008382	620.226410588745	0.367301244972843	0.130844487566833	2.80715872562253	0.00499806077988318	0.0124924074607999	MPND	1
ENSG00000008394	24.5794710816385	0.964306281706169	0.681932787386546	1.41407819002485	0.157338946066665	0.260206659296245	MGST1	0.958333333333333
ENSG00000008405	112.875559009141	-0.360592338327146	0.370498776848561	-0.97326188602921	0.330423160102004	0.464581173816685	CRY1	1
ENSG00000008441	30.4728406174817	4.74547465740005	0.797327546689356	5.95172545725291	2.65330190257291e-09	1.44401643405119e-08	NFIX	0.416666666666667
ENSG00000008513	2793.47103818029	0.330139714670852	0.0771700518005518	4.2780807705573	1.88511622991788e-05	7.05063551631254e-05	ST3GAL1	1
ENSG00000008516	11.0306825568524	7.1115919729493	1.41880924997442	5.0123665130302	5.3764671776658e-07	2.38214423186875e-06	MMP25	0.458333333333333
ENSG00000008517	128.165849080536	7.61196725045724	0.670765762187948	11.3481749957362	7.57267810860159e-30	1.00466577586098e-28	IL32	0.541666666666667
ENSG00000008710	609.43394402709	0.396687185155967	0.14654882770736	2.70686017323933	0.00679228589838818	0.0164831607573827	PKD1	1
ENSG00000008735	13.211070209571	2.38051722444581	0.972648683996376	2.44745843346525	0.0143867718706835	0.0325330475391514	MAPK8IP2	0.791666666666667
ENSG00000008838	605.074588607196	-0.421414745376322	0.178786219559896	-2.35708739976541	0.0184189111995898	0.0406417681372513	MED24	1
ENSG00000008853	1187.65865559378	-3.29174706706141	0.143106262910616	-23.0021174483288	4.43928592889202e-117	2.12345843598668e-115	RHOBTB2	1
ENSG00000008869	372.061462073677	-0.403409618026427	0.193520862640605	-2.08457947387106	0.0371074892907962	0.0754325848361473	HEATR5B	1
ENSG00000008952	1383.64198983044	0.0280102209732584	0.122584574316926	0.22849711009186	0.819259802518327	0.878144100824331	SEC62	1
ENSG00000008988	4414.100536338	0.153959579072458	0.0599322470806443	2.56889381880327	0.0102023713008308	0.0237858003321591	RPS20	1
ENSG00000009307	6042.0888703733	0.402795005820704	0.0636198127299108	6.33128248161803	2.43131748961778e-10	1.42702912589711e-09	CSDE1	1
ENSG00000009335	1386.31390650758	0.830572936948791	0.0985730160806142	8.4259665573136	3.5778436842334e-17	3.05125626024101e-16	UBE3C	1
ENSG00000009413	229.392705472727	-0.749927491844715	0.212504885869025	-3.52898941018667	0.000417149822939978	0.00127975086387542	REV3L	1
ENSG00000009724	3.89224485192499	-0.852592696490936	2.10298655006922	-0.405419947389998	0.68516885089168	0.776975895221074	MASP2	0.166666666666667
ENSG00000009780	66.7275937208201	-0.655006503895954	0.454282399069974	-1.44184873822299	0.149345050079745	0.249316172753021	FAM76A	1
ENSG00000009790	274.451860042104	0.885893802513362	0.218862986612051	4.04770955668107	5.17212697866461e-05	0.000182982696103045	TRAF3IP3	1
ENSG00000009830	187.72383495633	-0.0577935588828543	0.228722095543387	-0.252680261369376	0.800515302163748	0.863117894221329	POMT2	1
ENSG00000009844	464.125973663033	0.429989778330595	0.162011874276118	2.65406335339199	0.00795288937816441	0.0190465741357504	VTA1	1
ENSG00000009950	44.3030479265449	-3.33755022189074	1.41545834889398	-2.3579289524829	0.0183772097854557	0.0405648565708465	MLXIPL	0.833333333333333
ENSG00000009954	1518.93499117387	0.216146713805173	0.0916868729520894	2.35744449391485	0.0184012060281184	0.0406114501527666	BAZ1B	1
ENSG00000010017	480.216758207594	-0.254594284295668	0.157834241252516	-1.61304848856179	0.106733973737768	0.188048092291937	RANBP9	1
ENSG00000010030	177.884661560999	9.67572707331266	1.03803398916488	9.32120448300248	1.15026968852895e-20	1.13358392640382e-19	ETV7	0.291666666666667
ENSG00000010072	102.225585385405	0.251363822664601	0.324626038240302	0.774318117016021	0.438742692559378	0.56766146642467	SPRTN	1
ENSG00000010165	414.940216683421	-1.01223128289354	0.217277481201033	-4.65870313526412	3.18207703455466e-06	1.30161574569349e-05	EEF1AKNMT	1
ENSG00000010219	437.897387715499	-1.49258606858927	0.178656698123136	-8.35449263458642	6.57145482273447e-17	5.55708774336229e-16	DYRK4	1
ENSG00000010244	1620.86765824968	1.04432215316833	0.0927520641274775	11.259287466994	2.08437175009276e-29	2.71915769216646e-28	ZNF207	1
