geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	PercentDetectedSamples
ENSG00000002016	75.6688447679264	0.0812614611055402	0.469258839364858	0.173169803717555	0.86251795817135	0.993688161870408	RAD52	1
ENSG00000002330	218.08144356287	-0.149464902986343	0.278666942137766	-0.536356777161072	0.591711997591846	0.983486294983404	BAD	1
ENSG00000002549	2548.14029072542	0.205117622326535	0.0850119255917144	2.4128099781159	0.0158300702261447	0.624507287928435	LAP3	1
ENSG00000002587	587.963501453665	0.121514979854531	0.148175068978813	0.820077093211315	0.412172159824347	0.96275155071801	HS3ST1	1
ENSG00000002726	249.006420790886	-0.0298246062481217	0.2028694794212	-0.147013766354669	0.883121154406988	0.993812533995785	AOC1	1
ENSG00000002822	21.3680545949767	0.102145552567763	0.864446316497386	0.118162979722838	0.905938522308449	0.995633273319028	MAD1L1	0.833333333333333
ENSG00000002834	9402.33460929812	-0.0853735107737798	0.0438914865076332	-1.94510410940246	0.051762449419447	0.810942136387632	LASP1	1
ENSG00000002919	675.366170680496	-0.0246740387683506	0.147893955792732	-0.166836018660089	0.867499077059033	0.993688161870408	SNX11	1
ENSG00000002933	1443.29420255805	0.222458551595304	0.116002180813405	1.91771008127114	0.0551477827302838	0.818364644558724	TMEM176A	1
ENSG00000003056	7708.95923775383	-0.0138313589138141	0.0507281935878124	-0.272656247651939	0.785117470041151	0.989834742054954	M6PR	1
ENSG00000003137	2.70241408451259	4.79258999841186	2.60070277726487	1.84280573709087	0.0653573788769368	0.831638256908496	CYP26B1	0.208333333333333
ENSG00000003147	125.614828816091	-0.131372927537813	0.280016947861026	-0.469160629530946	0.638954824577662	0.989834742054954	ICA1	1
ENSG00000003249	4.20838235248773	1.67116019402133	1.81157591757756	0.922489738247351	0.356273180525863	0.958346407802033	DBNDD1	0.541666666666667
ENSG00000003393	355.385315556562	-0.295169316548878	0.191426150753703	-1.54194876398395	0.123086044693952	0.918599513822242	ALS2	1
ENSG00000003400	448.809733809953	-0.314287254148181	0.14668224212801	-2.14264010140983	0.0321420085001995	0.75636279388738	CASP10	1
ENSG00000003402	2125.13445838682	0.188794890906017	0.0797838206956923	2.36633053242849	0.0179653970533339	0.647085068178222	CFLAR	1
ENSG00000003436	128.474459422224	0.114820338823272	0.32724297805846	0.350871818562781	0.725684514544392	0.989834742054954	TFPI	1
ENSG00000003509	134.297287860748	-0.0540864210398531	0.294832800340526	-0.18344777439072	0.854446693288784	0.993688161870408	NDUFAF7	1
ENSG00000003756	1025.98362015204	-0.0920536433433271	0.106138716594515	-0.867295613673213	0.385780059405977	0.958504956022585	RBM5	1
ENSG00000003987	0.118717269188911	0.546487663811856	3.5338115409304	0.154645389965526	0.877100884395641	0.993688161870408	MTMR7	0.166666666666667
ENSG00000003989	143.173815723237	0.0713596536392769	0.270687427630565	0.26362381978327	0.792069802103397	0.989834742054954	SLC7A2	1
ENSG00000004059	633.143826408522	-0.0937983787849792	0.143640820861877	-0.653006424094263	0.513752137018434	0.977527209888565	ARF5	1
ENSG00000004139	108.275903525332	0.169648798468541	0.33674843199975	0.503784969275425	0.614412491169346	0.983614587397345	SARM1	1
ENSG00000004142	1118.37431565292	-0.00192622696890453	0.113917941630888	-0.0169088989963128	0.986509293410329	0.998511111534961	POLDIP2	1
ENSG00000004399	10520.2136634634	-0.0596354685567842	0.0434750515988045	-1.37171702766706	0.170151545509507	0.958346407802033	PLXND1	1
ENSG00000004455	942.871749058419	0.102340135569006	0.12372678852005	0.827146140242881	0.408154234783505	0.961123999894502	AK2	1
ENSG00000004468	4.18444988905845	1.76358341315521	2.14352933655831	0.822747504816917	0.410651594654296	0.961599074030015	CD38	0.541666666666667
ENSG00000004478	1422.28110671408	0.063456174829833	0.10138578894922	0.625888257984715	0.531388236767755	0.982040097824921	FKBP4	1
ENSG00000004487	557.338161369519	0.00150383320868779	0.14808506841314	0.0101551981222865	0.991897463473037	0.99880012070344	KDM1A	1
ENSG00000004534	873.152798987825	0.118244276426365	0.13387594302788	0.883237673266968	0.37710787077743	0.958504956022585	RBM6	1
ENSG00000004660	292.691838119596	0.0434569142663065	0.179860862214543	0.241614066180056	0.809079221735073	0.991646910932639	CAMKK1	1
ENSG00000004700	622.482089574488	0.0732481411500983	0.14014327664779	0.522666109300318	0.601206626548539	0.983486294983404	RECQL	1
ENSG00000004766	359.610299092244	0.0352506482914667	0.174848791552807	0.201606473675973	0.840224383889639	0.993688161870408	VPS50	1
ENSG00000004776	0.348785332757047	-1.85444862439839	3.50907612587903	-0.528472041607204	0.597171747157344	0.983486294983404	HSPB6	0.0416666666666667
ENSG00000004777	22.9372717931362	1.34388294068091	0.776038654245235	1.73172165243232	0.0833231335534654	0.869063144884769	ARHGAP33	0.833333333333333
ENSG00000004779	342.009450262552	-0.0141804086991426	0.173788214636224	-0.0815959167819591	0.934968048404783	0.997818991300488	NDUFAB1	1
ENSG00000004799	2715.27662032769	0.0774290881332924	0.0878996028918063	0.880880977683121	0.378382244335285	0.958504956022585	PDK4	0.958333333333333
ENSG00000004809	1.00764353612291	-3.54544279288346	3.42429226690177	-1.03537972711988	0.300491609548784	0.958346407802033	SLC22A16	0.166666666666667
ENSG00000004838	3.22420929124178	-0.535842380698832	2.57097287967501	-0.208420082893511	0.834900976741195	0.993688161870408	ZMYND10	0.208333333333333
ENSG00000004846	5.93078645698604	-0.0466901385295447	1.45367552374961	-0.0321186796962173	0.974377406851522	0.998215749598478	ABCB5	0.458333333333333
ENSG00000004864	648.766924743518	0.0147941344881146	0.120094660210512	0.123187279619113	0.901958798239392	0.995603927364787	SLC25A13	1
ENSG00000004866	318.353297396745	-0.0118106412353058	0.206727551231418	-0.0571314329655297	0.954440497421585	0.997833428281639	ST7	1
ENSG00000004897	577.852718387721	0.117684806737102	0.141434914819087	0.832077474558777	0.405365215396845	0.961123999894502	CDC27	1
ENSG00000004948	35.1735569847339	-0.241035183381994	0.627699663659094	-0.383997630294893	0.700980203863886	0.989834742054954	CALCR	0.958333333333333
ENSG00000004975	540.824555644621	0.0668305584007177	0.136774742261597	0.488617688439118	0.625112387727299	0.987873042630726	DVL2	1
ENSG00000005001	3.46169334933598	-1.43427790021259	1.84436339482141	-0.777654720452461	0.43677259245446	0.966598322386564	PRSS22	0.791666666666667
ENSG00000005007	2029.73126466477	-0.0490367175195517	0.0849195319760316	-0.577449220202865	0.563636032570021	0.983486294983404	UPF1	1
ENSG00000005020	1269.29902894531	0.0453942007158656	0.0995201257943348	0.456130861507107	0.648295878937385	0.989834742054954	SKAP2	1
ENSG00000005059	198.948695351816	-0.085011116898966	0.248547975142595	-0.342031017754999	0.732327549632815	0.989834742054954	MCUB	1
ENSG00000005073	0.287898153177973	-1.77682642969111	3.51392914689318	-0.505652321209175	0.613100744699083	0.983486294983404	HOXA11	0.0833333333333333
ENSG00000005075	281.83703965161	-0.139785321992763	0.181609028510394	-0.769704695517176	0.441475084121366	0.969250598454287	POLR2J	1
ENSG00000005100	178.109605037262	0.267764787169438	0.259686498836366	1.03110784876869	0.302490247574609	0.958346407802033	DHX33	1
ENSG00000005102	0.287898153177973	-1.77682642969111	3.51392914689318	-0.505652321209175	0.613100744699083	0.983486294983404	MEOX1	0.0416666666666667
ENSG00000005156	268.721187083117	-0.314509081319693	0.187199477311809	-1.68007456984418	0.0929428079888873	0.876026719482208	LIG3	1
ENSG00000005175	291.179213235316	0.135984888915728	0.187549511275083	0.725061281104997	0.468414436386802	0.971571472240498	RPAP3	1
ENSG00000005187	20.8887427801434	-0.136290294261188	0.894284041586834	-0.152401572568993	0.878870216836033	0.993688161870408	ACSM3	0.958333333333333
ENSG00000005189	28.8394097698088	-0.372442362824329	0.587119565610242	-0.634355222751295	0.525849024859223	0.980385446641807	REXO5	1
ENSG00000005194	358.371205215478	0.108195623243083	0.211398878538048	0.511807933851499	0.608785437150817	0.983486294983404	CIAPIN1	1
ENSG00000005206	249.7451519228	0.236752664213277	0.246462913989425	0.960601578472916	0.336752534724707	0.958346407802033	SPPL2B	1
ENSG00000005238	883.967455074096	-0.176943564734793	0.115123737617677	-1.53698592832711	0.124296755319068	0.921822904330426	FAM214B	1
ENSG00000005243	38.0599982323353	-0.174810356402232	0.504161882620452	-0.346734575596295	0.728790732210943	0.989834742054954	COPZ2	0.958333333333333
ENSG00000005249	81.0566060489214	0.408280236180572	0.337825643124096	1.20855312345426	0.226834574890028	0.958346407802033	PRKAR2B	1
ENSG00000005339	2185.62722288542	-0.101728048645722	0.0984749413001366	-1.03303487468624	0.301587578396503	0.958346407802033	CREBBP	1
ENSG00000005379	6.51925569314355	2.46783605111889	1.70001036851914	1.45165941150617	0.146596330329119	0.949078243405436	TSPOAP1	0.541666666666667
ENSG00000005436	69.3267681582862	0.304169078029046	0.360289724374889	0.84423467407178	0.398538282156236	0.961123999894502	GCFC2	1
ENSG00000005448	6.38481094780346	1.61889636562448	1.71008513159773	0.946675890990257	0.343803959218471	0.958346407802033	WDR54	0.5
ENSG00000005469	121.61850503725	0.537638049219291	0.302883654068697	1.77506458997404	0.0758872229267591	0.860641392876737	CROT	1
ENSG00000005471	3.55971819521875	-1.38636391058781	2.48134519284524	-0.558714649854153	0.576356479572699	0.983486294983404	ABCB4	0.375
ENSG00000005483	1231.06041386833	0.0797963492771113	0.122119419924489	0.653428826688273	0.513479859758933	0.977527209888565	KMT2E	1
ENSG00000005486	2074.85681061441	-0.187337003259338	0.0784391785277399	-2.38830909215968	0.0169260996156954	0.635333132683115	RHBDD2	1
ENSG00000005513	9.95196393803776	1.5992313578766	1.24361426793409	1.28595449498442	0.198458943299002	0.958346407802033	SOX8	0.541666666666667
ENSG00000005700	810.143672678181	0.0908126782038621	0.135891782318616	0.668272037163659	0.503959959388863	0.975966498691637	IBTK	1
ENSG00000005801	186.394310686259	-0.0704126321414543	0.221195807130053	-0.318327155722509	0.750236787533837	0.989834742054954	ZNF195	1
ENSG00000005810	2538.45267190811	0.0731996668442239	0.0813991850495322	0.899267809618501	0.368510029192293	0.958346407802033	MYCBP2	1
ENSG00000005812	399.540848509258	0.0943539054963045	0.188138325765796	0.501513474791739	0.616009796984154	0.983825990420846	FBXL3	1
ENSG00000005844	3108.85066933409	0.0223294497028218	0.0632744181589984	0.352898538659202	0.724164506422395	0.989834742054954	ITGAL	1
ENSG00000005882	506.343024366315	-0.127049383532931	0.15984776231343	-0.794814901967864	0.426721181229999	0.966598322386564	PDK2	1
ENSG00000005884	281.925008412092	-0.0285823612906256	0.200810227809018	-0.14233518682031	0.88681525439049	0.994229161972297	ITGA3	1
ENSG00000005961	2.87003651923781	1.12948363336367	2.19141469349936	0.515413005449944	0.606264446290377	0.983486294983404	ITGA2B	0.25
ENSG00000005981	0.356151807566733	1.87466604064297	3.48400516106528	0.538077859812862	0.590523296873362	0.983486294983404	ASB4	0.0416666666666667
ENSG00000006007	1547.30391972313	0.088339755510296	0.0813450342082007	1.08598830119356	0.277484168096711	0.958346407802033	GDE1	1
ENSG00000006015	823.796025773045	-0.0446694209673521	0.109027200960812	-0.409708958624075	0.682019457559528	0.989834742054954	REX1BD	1
ENSG00000006025	119.415929349236	-0.0984947478082741	0.282360322168587	-0.348826446477372	0.727219607610232	0.989834742054954	OSBPL7	0.958333333333333
ENSG00000006042	0.78615408380331	-3.20399225517237	3.43510959516671	-0.932719078215283	0.350965031836214	0.958346407802033	TMEM98	0.166666666666667
ENSG00000006062	301.431129615345	-0.0206171648290135	0.192569855407064	-0.107063303264324	0.914738759539626	0.996169674596871	MAP3K14	1
ENSG00000006118	47.4025017378376	-0.704224665387949	0.702720368835343	-1.00214067589232	0.316275654898036	0.958346407802033	TMEM132A	0.958333333333333
ENSG00000006125	2010.65866639399	0.065842082733999	0.077364611729845	0.851062019982956	0.394734901773144	0.961123999894502	AP2B1	1
ENSG00000006194	185.494275954803	0.0506708489880014	0.223682086624632	0.226530652287028	0.820788721697873	0.993154440787363	ZNF263	1
ENSG00000006210	2.38932108172337	4.62815183275018	2.6827590328712	1.72514630499518	0.084501109465888	0.869063144884769	CX3CL1	0.25
ENSG00000006282	1217.09486815874	-0.0586157646356058	0.103449091116899	-0.566614592769784	0.570976058347399	0.983486294983404	SPATA20	1
ENSG00000006283	10.2800192598756	0.22090771397562	1.13326563094964	0.19493021577872	0.845447579134372	0.993688161870408	CACNA1G	0.666666666666667
ENSG00000006327	335.32683889997	-0.444577498416406	0.187721123489903	-2.36828701081324	0.017870666615172	0.647085068178222	TNFRSF12A	1
ENSG00000006432	160.064697086809	-0.637096178526196	0.238475037278758	-2.67154242136247	0.00755035282979596	0.478913018989478	MAP3K9	1
ENSG00000006451	1158.54228324652	-0.0756091090704039	0.10553111588804	-0.716462708028401	0.473705686365672	0.971571472240498	RALA	1
ENSG00000006453	1.71373090602788	1.63310406073424	3.10938074748742	0.52521842558326	0.599431357489928	0.983486294983404	BAIAP2L1	0.416666666666667
ENSG00000006459	899.474955369377	0.162237821392649	0.123627712095925	1.31230950279793	0.189415727133462	0.958346407802033	KDM7A	1
ENSG00000006468	55.4180048194584	0.292396127020187	0.476082030247571	0.61417173605174	0.539101848337048	0.983226687185144	ETV1	0.833333333333333
ENSG00000006530	197.318801970461	0.441055358565491	0.226490919214086	1.94734234862896	0.0514937047950931	0.810942136387632	AGK	1
ENSG00000006534	1076.35292531685	-0.19661545282236	0.104164360354552	-1.88755013858027	0.0590863692824589	0.819857993102255	ALDH3B1	1
ENSG00000006576	869.416083117573	0.381846757250728	0.126406793281376	3.02077718561181	0.00252126819060463	0.308466466997174	PHTF2	1
ENSG00000006607	203.023582127272	-0.473199932475995	0.306799776876956	-1.54237378296978	0.12298278864646	0.918599513822242	FARP2	1
ENSG00000006625	170.724279591627	-0.0994535957021841	0.287934495047176	-0.345403546337473	0.729791011456581	0.989834742054954	GGCT	1
ENSG00000006634	100.866995022835	-0.242990987262654	0.402901615401347	-0.603102539116405	0.546440477410844	0.983486294983404	DBF4	1
ENSG00000006638	22.8050774228559	0.090410455669019	0.699653445821342	0.129221768589853	0.897182171775475	0.994683183998457	TBXA2R	1
ENSG00000006652	38.8729962104156	0.249944760014566	0.698067340245629	0.358052505259188	0.720304021169137	0.989834742054954	IFRD1	0.958333333333333
ENSG00000006695	237.83961746546	-0.122195041717178	0.21959607984381	-0.556453657114874	0.577900766763127	0.983486294983404	COX10	1
ENSG00000006704	176.688025211861	-0.29693215757213	0.249429706347763	-1.19044424146552	0.233871833087253	0.958346407802033	GTF2IRD1	1
ENSG00000006712	895.895275727584	0.0882083248429893	0.122821168164153	0.718185034074069	0.472643204505685	0.971571472240498	PAF1	1
ENSG00000006715	1552.83172466757	0.0297205267574582	0.0883099185991183	0.336548003088693	0.736457659150659	0.989834742054954	VPS41	1
ENSG00000006740	10.5784577050637	-6.94264657964777	3.38728550874057	-2.04961954394837	0.0404015717298588	0.777837649948575	ARHGAP44	0.125
ENSG00000006744	860.798356804967	-0.18202042403692	0.108722258551997	-1.67417809803747	0.0940956025833338	0.876299905519396	ELAC2	1
ENSG00000006747	78.6440800291763	-0.00618522576622582	0.33882941949575	-0.0182546892634965	0.98543567416621	0.998511111534961	SCIN	1
ENSG00000006831	969.440462862628	-0.0149524415916535	0.0968324660084825	-0.154415581963426	0.87728206837879	0.993688161870408	ADIPOR2	1
ENSG00000006837	1.5318799743876	-0.2638377720237	2.45631975728886	-0.107411818530869	0.914462278918876	0.996169674596871	CDKL3	0.541666666666667
ENSG00000007047	508.02098973682	-0.0870606394637096	0.135269521077194	-0.643608691525023	0.519829212740535	0.979367170049599	MARK4	1
ENSG00000007080	663.923674208862	-0.0367212348131706	0.157199326783119	-0.233596641694486	0.815298135166435	0.993154440787363	CCDC124	1
ENSG00000007129	173.707198696651	0.186868067442473	0.293032273615245	0.637704731758771	0.523665904800514	0.979367170049599	CEACAM21	1
ENSG00000007168	1458.93658301748	-0.186327980201865	0.085334367926257	-2.18350454488493	0.0289986746305184	0.741071279503116	PAFAH1B1	1
ENSG00000007174	1.54615928248993	3.98548810866126	3.40698777787981	1.16979818200036	0.242082195460399	0.958346407802033	DNAH9	0.125
ENSG00000007202	5688.79470486739	-0.135648800254515	0.0560243567368483	-2.42124690322944	0.0154673677167549	0.624507287928435	KIAA0100	1
ENSG00000007237	2814.31716411015	-0.0563123318810047	0.0619053814788758	-0.909651641517149	0.363006254835095	0.958346407802033	GAS7	1
ENSG00000007255	180.542456069	0.450354679226582	0.247039786324132	1.82300465009182	0.068302686607726	0.840367697045972	TRAPPC6A	1
ENSG00000007264	1488.93405617105	-0.322218701751203	0.0838472712560979	-3.8429241276921	0.000121577062484101	0.0767648624984841	MATK	1
ENSG00000007341	161.925582746661	0.0909477508310375	0.243246975027527	0.373890572825193	0.708485730435219	0.989834742054954	ST7L	1
ENSG00000007376	383.092120394664	-0.0955876179040447	0.191367748686117	-0.499497008039889	0.617429294034788	0.984808507562243	RPUSD1	1
ENSG00000007384	39.8284747192134	0.203937769799933	0.570429543360795	0.357516142306365	0.720705443837665	0.989834742054954	RHBDF1	0.958333333333333
ENSG00000007392	254.215061546854	-0.135429296587998	0.240499926060502	-0.563115751453198	0.573356066302074	0.983486294983404	LUC7L	1
ENSG00000007516	4.56098568647403	0.430052026120655	1.57529897841929	0.272997083101129	0.784855457791954	0.989834742054954	BAIAP3	0.708333333333333
ENSG00000007520	460.380053220619	0.116948835042031	0.162562669762987	0.719407691892243	0.471889758905591	0.971571472240498	TSR3	1
ENSG00000007541	363.79874846286	0.248156935304542	0.180810960572477	1.37246621841307	0.169918348279633	0.958346407802033	PIGQ	1
ENSG00000007545	162.984607064642	-0.40086794267611	0.343648775057633	-1.16650479143678	0.243410412491459	0.958346407802033	CRAMP1	1
ENSG00000007866	7.33262191756486	-1.03910450693596	1.38846528694431	-0.748383497021221	0.454228873852696	0.971571472240498	TEAD3	0.75
ENSG00000007923	990.781538862962	-0.0700437123355307	0.116867404420862	-0.599343441249792	0.548943884723402	0.983486294983404	DNAJC11	1
ENSG00000007944	194.000347993131	0.0858305620601443	0.261217991056298	0.328578294753236	0.742474456201456	0.989834742054954	MYLIP	1
ENSG00000007968	56.3706939391762	-0.156902512402742	0.436984939081004	-0.359057025472581	0.719552429519227	0.989834742054954	E2F2	0.875
ENSG00000008018	893.795442907613	-0.0265567452970412	0.102320446958946	-0.25954485233725	0.795214880126737	0.989834742054954	PSMB1	1
ENSG00000008083	694.749810761738	-0.218138368135197	0.12381792205013	-1.76176731545276	0.0781086191328765	0.864547273605408	JARID2	1
ENSG00000008118	8.29772695745278	-0.557503039985623	1.42438544090407	-0.391399001966609	0.695502329916705	0.989834742054954	CAMK1G	0.833333333333333
ENSG00000008128	26.6627581951195	-0.418295379160275	0.685174821121931	-0.610494382259031	0.541534363632353	0.983486294983404	CDK11A	0.958333333333333
ENSG00000008130	1369.28273549458	0.0664395283043744	0.10069892529997	0.659783886535621	0.509392525209246	0.976534856152585	NADK	1
ENSG00000008226	32.9673458128212	-0.149370970741034	0.687771532255732	-0.217181089556195	0.828067221327152	0.993154440787363	DLEC1	0.916666666666667
ENSG00000008256	791.09752907382	-0.292762725272145	0.118987442814335	-2.46045060174093	0.0138762672984145	0.608275800305072	CYTH3	1
ENSG00000008277	0.101960236237464	-0.896184856587417	3.5338115409304	-0.253602900496348	0.799802355605777	0.989834742054954	ADAM22	0.25
ENSG00000008282	508.891875793362	-0.22845953404609	0.154136156691784	-1.48219301006009	0.138288945939704	0.936459391709769	SYPL1	1
ENSG00000008283	137.439680749974	-0.743780690289778	0.34229167490157	-2.17294414333524	0.0297845215253321	0.741071279503116	CYB561	1
ENSG00000008294	1767.65377077315	0.0778468747698959	0.0908489943538502	0.856882074739188	0.39151006025816	0.960307566175293	SPAG9	1
ENSG00000008300	10.2466674888524	1.8062673781603	1.33603409433677	1.35196203885572	0.176387459407231	0.958346407802033	CELSR3	0.708333333333333
ENSG00000008311	6.62042759569574	-0.157145475297483	1.38834346245303	-0.113189192406198	0.909880563812602	0.995817113552614	AASS	0.666666666666667
ENSG00000008323	6.56564507886113	-2.17867834242444	1.80498972480977	-1.2070308835991	0.227420250487203	0.958346407802033	PLEKHG6	0.625
ENSG00000008324	111.732221541572	-0.195653125126429	0.295956233454418	-0.661088036034095	0.508555857357485	0.976148019885695	SS18L2	1
ENSG00000008382	622.728694597907	-0.0659919356010022	0.157572226790798	-0.418804360038758	0.675359118128984	0.989834742054954	MPND	1
ENSG00000008394	23.7185502508963	-0.236062106555447	0.868223311371959	-0.271891002537612	0.785705829658271	0.989834742054954	MGST1	0.958333333333333
ENSG00000008405	141.807206153623	-0.290628989299945	0.261468246621607	-1.11152689879219	0.266341618391045	0.958346407802033	CRY1	1
ENSG00000008441	1.96783908680536	4.33429117375595	3.22043818841579	1.34587000904001	0.178344442451329	0.958346407802033	NFIX	0.416666666666667
ENSG00000008513	2734.65775210633	-0.171639547576695	0.0709632622013716	-2.418709938808	0.0155756547813322	0.624507287928435	ST3GAL1	1
ENSG00000008516	6.20741072011488	3.38446645012893	1.71158224449332	1.97739048825599	0.0479975083048633	0.79752627337102	MMP25	0.458333333333333
ENSG00000008517	1.94693135256703	-4.48967922811368	2.6551747373354	-1.69091667112625	0.0908527187919814	0.873576808112604	IL32	0.541666666666667
ENSG00000008710	673.366809246061	-0.057997297497712	0.132449584711652	-0.437882063760143	0.661471778319188	0.989834742054954	PKD1	1
ENSG00000008735	5.96323242176642	1.01273773957034	1.45356712309696	0.696725815738463	0.48597439962141	0.974394313185576	MAPK8IP2	0.791666666666667
ENSG00000008838	777.821743119695	0.0870588854960716	0.116632379089247	0.746438391944783	0.455402634728426	0.971571472240498	MED24	1
ENSG00000008853	2424.05851919657	-0.324643487421719	0.0757856010927476	-4.28370934241738	1.83802995833267e-05	0.0232109765010901	RHOBTB2	1
ENSG00000008869	575.251080675435	0.226492311148528	0.1370683660757	1.65240396185536	0.0984522284331988	0.879598834137481	HEATR5B	1
ENSG00000008952	1670.56086724882	0.195107418488705	0.0925296413918566	2.10859369553199	0.0349796675349439	0.761593741649943	SEC62	1
ENSG00000008988	4628.2373721545	0.0314436377084571	0.065970552499005	0.476631413825606	0.633624609954084	0.989731188223566	RPS20	1
ENSG00000009307	5858.49693345617	0.0339114054647974	0.0674455335656096	0.502796903990819	0.615107070586099	0.983703927873762	CSDE1	1
ENSG00000009335	1103.76505454472	-0.120662504813794	0.124281708267604	-0.970879033574134	0.331608519982966	0.958346407802033	UBE3C	1
ENSG00000009413	343.876385706205	-0.130661231451324	0.215138684895881	-0.607334898949295	0.543628682485035	0.983486294983404	REV3L	1
ENSG00000009780	76.316043533211	-0.37548848951102	0.417434765025432	-0.899514177953395	0.368378847374968	0.958346407802033	FAM76A	1
ENSG00000009790	220.430562591624	0.0450367766428995	0.236954900248093	0.190064761672984	0.849258382822306	0.993688161870408	TRAF3IP3	1
ENSG00000009830	214.428557429061	0.116047787595226	0.233849585876217	0.496249703245801	0.619718247557005	0.986287810632461	POMT2	1
ENSG00000009844	468.926137633207	0.144336553718398	0.153422730683731	0.9407768527855	0.346819225296609	0.958346407802033	VTA1	1
ENSG00000009950	68.9609951797868	-0.378498702579542	1.08309998697789	-0.349458689991903	0.726744978824874	0.989834742054954	MLXIPL	0.833333333333333
ENSG00000009954	1649.63695413071	-0.0152626080768422	0.0921185270919795	-0.165684456304894	0.868405279050123	0.993688161870408	BAZ1B	1
ENSG00000010017	673.971753208597	0.163937276810307	0.12618979452459	1.29913260757677	0.193898424445852	0.958346407802033	RANBP9	1
ENSG00000010030	0.356151807566733	1.87466604064297	3.48400516106528	0.538077859812862	0.590523296873362	0.983486294983404	ETV7	0.291666666666667
ENSG00000010072	131.158271300381	-0.0138210409251624	0.242715696791149	-0.0569433337352511	0.954590334964291	0.997833428281639	SPRTN	1
ENSG00000010165	595.60272506902	-0.0800944797662733	0.146908606145528	-0.545199371689168	0.585616403613916	0.983486294983404	EEF1AKNMT	1
ENSG00000010219	904.549984097023	0.0942741840903638	0.130166348084866	0.724259268831131	0.468906577893014	0.971571472240498	DYRK4	1
ENSG00000010244	1303.07347390261	0.0450960051772378	0.106277597141597	0.424322777237379	0.671330430137316	0.989834742054954	ZNF207	1
ENSG00000010256	2427.46830318464	-0.086826586722697	0.0863051608538531	-1.00604165340387	0.314395533619148	0.958346407802033	UQCRC1	1
ENSG00000010270	446.396782943501	-0.0518571449943628	0.147711797317079	-0.351069758382576	0.725536015066433	0.989834742054954	STARD3NL	1
ENSG00000010278	6891.16017558867	-0.233295315063954	0.0630549746117785	-3.69987168340522	0.000215708505552327	0.0998802283542458	CD9	1
ENSG00000010292	644.870593347159	-0.029435778886223	0.14082395730257	-0.20902536365299	0.834428438602358	0.993688161870408	NCAPD2	1
ENSG00000010295	1055.42806730341	-0.031866226722008	0.0997281420144858	-0.319530937590107	0.749323935171815	0.989834742054954	IFFO1	1
ENSG00000010310	12.8040749579144	-0.144020371993498	2.28575620458894	-0.063007757215909	0.949760327231966	0.997833428281639	GIPR	0.708333333333333
ENSG00000010318	81.2976899863769	0.448939594419854	0.383318134643148	1.17119320440656	0.241521126204123	0.958346407802033	PHF7	1
ENSG00000010319	31.4157537815334	0.864968650057683	0.624318467741514	1.38546061785859	0.16591166659525	0.958346407802033	SEMA3G	0.958333333333333
ENSG00000010322	1121.10950391545	0.0274877297593754	0.102196722198843	0.268968800250685	0.787953691994107	0.989834742054954	NISCH	1
ENSG00000010327	11603.6073210634	-0.129995596674908	0.0715514633790401	-1.81681255051715	0.0692458204270624	0.840970725068793	STAB1	1
ENSG00000010361	97.815275513225	-0.545590968074764	0.369406270253186	-1.4769401929773	0.139691669672787	0.936876139298171	FUZ	1
