model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method	in_toks	out_toks
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Integrin Mediated Cell Adhesion WP185	Integrin Mediated Cell Adhesion	Integrin Signaling Pathway, Rac1 Signaling Pathway, Mitogen-Activated Protein Kinase (MAPK) Signaling Pathway, Cell Adhesion Molecules (CAMs), Calcium-Dependent Proteolysis	0.5	0.3333333333333333	0.6739673501037731	llm2geneset	1421	1976
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Homologous Recombination WP186	Homologous Recombination	DNA damage response, Homologous recombination, DNA double-strand break repair, Telomere maintenance	1.0	1.0	0.9999989775258339	llm2geneset	1033	1362
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA WP1941	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA	None found.	0.0	0.0	0.18092916886777446	llm2geneset	1010	1301
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Cori Cycle WP1946	Cori Cycle	Glycolysis, Insulin signaling pathway, Pyruvate metabolism	0.0	0.0	0.49154758954010397	llm2geneset	1054	1102
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	IL 1 Signaling Pathway WP195	IL 1 Signaling Pathway	Nuclear factor kappa B (NF-kB) signaling pathway, Interleukin-1 (IL-1) signaling pathway, Toll-like receptor (TLR) signaling pathway, Mitogen-activated protein kinase (MAPK) signaling pathway, Apoptosis signaling pathway	1.0	1.0	0.8543625567417086	llm2geneset	1276	1601
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197	Cholesterol Biosynthesis Pathway	Mevalonate pathway, Cholesterol biosynthesis, Steroid biosynthesis, Terpenoid backbone biosynthesis	0.6666666666666666	0.5	0.8992060060280712	llm2geneset	1044	1068
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Integrated Cancer Pathway WP1971	Integrated Cancer Pathway	Cell Cycle Regulation, DNA Damage Response, Apoptosis, Transcription Regulation	0.0	0.0	0.3373513816351585	llm2geneset	1135	1160
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Thyroxine Thyroid Hormone Production WP1981	Thyroxine Thyroid Hormone Production	MAPK signaling pathway, Cytokine signaling in immune system, Thyroid hormone signaling pathway	0.5	0.3333333333333333	0.6014463798807705	llm2geneset	1097	1711
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sterol Regulatory Element Binding Proteins SREBP Signaling WP1982	Sterol Regulatory Element Binding Proteins SREBP Signaling	Regulation of lipid metabolism, Insulin signaling pathway, Cholesterol biosynthesis, ER to Golgi vesicle transport, mTOR signaling pathway	0.14285714285714285	0.0	0.5452502196814	llm2geneset	1251	1406
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	SRF And miRs In Smooth Muscle Differentiation And Proliferation WP1991	SRF And miRs In Smooth Muscle Differentiation And Proliferation	Myocyte Differentiation	0.1111111111111111	0.0	0.5430502751425019	llm2geneset	1051	1198
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Genes Targeted By miRNAs In Adipocytes WP1992	Genes Targeted By miRNAs In Adipocytes	Cardiac action potential conduction, Regulation of heart contraction	0.0	0.0	0.1827371408039446	llm2geneset	1046	1223
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Effects Of Nitric Oxide WP1995	Effects Of Nitric Oxide	Nitric Oxide Signaling Pathway	0.5	0.3333333333333333	0.6576592388017604	llm2geneset	1028	1391
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Iron Metabolism In Placenta WP2007	Iron Metabolism In Placenta	Transferrin and iron transport process, Iron homeostasis pathway, Cellular response to iron ion, Iron import and export process, Heme metabolism pathway	0.25	0.0	0.5868393808160415	llm2geneset	1043	1075
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	SREBF And miR33 In Cholesterol And Lipid Homeostasis WP2011	SREBF And miR33 In Cholesterol And Lipid Homeostasis	Sterol regulatory signaling pathway, Fatty acid synthesis, Lipid metabolism, Energy metabolism, Cholesterol biosynthesis	0.125	0.0	0.509492566837187	llm2geneset	1044	1607
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	RANKL RANK Signaling Pathway WP2018	RANKL RANK Signaling Pathway	NF-kB signaling pathway, MAPK signaling pathway, PI3K-Akt signaling pathway, Osteoclast differentiation, Cytokine signaling in the immune system	0.5	0.3333333333333333	0.5314003852509535	llm2geneset	1199	1443
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Cell Differentiation Expanded Index WP2023	Cell Differentiation Expanded Index	Muscle differentiation, Stem cell pluripotency, Transcription regulation, Embryonic development	0.25	0.0	0.5503135711115232	llm2geneset	1072	1287
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Cell Differentiation Index WP2029	Cell Differentiation Index	None found.	0.0	0.0	0.1938560013801659	llm2geneset	1014	1317
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Thyroid Stimulating Hormone TSH Signaling Pathway WP2032	Thyroid Stimulating Hormone TSH Signaling Pathway	Phosphoinositide 3-kinase (PI3K) signaling pathway, MAPK signaling pathway, Cell cycle regulation	0.3333333333333333	0.2	0.5195396587732394	llm2geneset	1252	1547
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Leptin Signaling Pathway WP2034	Leptin Signaling Pathway	MAPK signaling pathway, Insulin signaling pathway, Cytokine signaling in immune response	0.6666666666666666	0.5	0.6982492766840325	llm2geneset	1262	1695
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Follicle Stimulating Hormone FSH Signaling Pathway WP2035	Follicle Stimulating Hormone FSH Signaling Pathway	mTOR signaling pathway, MAPK signaling pathway, Follicle-stimulating hormone signaling pathway, Insulin signaling pathway, Regulation of protein translation	0.8333333333333334	0.6	0.9398202669843818	llm2geneset	1089	1850
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	TNF Related Weak Inducer Of Apoptosis TWEAK Signaling Pathway WP2036	TNF Related Weak Inducer Of Apoptosis TWEAK Signaling Pathway	TNF signaling pathway, NF-kB signaling pathway, MAPK signaling pathway, Apoptosis signaling pathway	0.3333333333333333	0.125	0.7063309069891426	llm2geneset	1134	1700
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Prolactin Signaling Pathway WP2037	Prolactin Signaling Pathway	JAK-STAT signaling pathway, Phosphatidylinositol signaling system, MAPK signaling pathway, Insulin signaling pathway	0.6666666666666666	0.5	0.6099426140816535	llm2geneset	1267	1945
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Microtubule Cytoskeleton Regulation WP2038	Microtubule Cytoskeleton Regulation	Regulation of Cytoskeleton, MAPK Signaling Pathway, Wnt Signaling Pathway	0.6666666666666666	0.0	0.8209139031257591	llm2geneset	1164	2024
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	IL 7 Signaling Pathway WP205	IL 7 Signaling Pathway	JAK-STAT signaling pathway, T cell receptor signaling pathway, PI3K-AKT signaling pathway, MAPK signaling pathway	0.5	0.3333333333333333	0.5984578301188026	llm2geneset	1076	1906
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Alzheimer 39 S Disease And miRNA Effects WP2059	Alzheimer 39 S Disease And miRNA Effects	Wnt signaling pathway, Calcium signaling pathway, Apoptosis, Autophagy	0.0	0.0	0.2549850485909203	llm2geneset	2009	1651
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Fatty Acid Omega Oxidation WP206	Fatty Acid Omega Oxidation	Alcohol metabolism, Cytochrome P450-mediated drug metabolism	0.0	0.0	0.3720074023381773	llm2geneset	1074	1590
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Neural Crest Differentiation WP2064	Neural Crest Differentiation	Notch signaling pathway, Wnt signaling pathway, BMP signaling pathway, Transcriptional regulation of neural genes, Cell adhesion molecules (CAMs) pathway	0.3333333333333333	0.0	0.47279395870148927	llm2geneset	1376	1552
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	IL 17 Signaling Pathway WP2112	IL 17 Signaling Pathway	NF-kappa B signaling pathway, IL-17 signaling pathway, Cytokine signaling in the immune system, JAK-STAT signaling pathway, PI3K-Akt signaling pathway	1.0	1.0	0.8329415064530846	llm2geneset	1141	1979
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Type III Interferon Signaling WP2113	Type III Interferon Signaling	Interferon alpha/beta signaling pathway, Cellular response to interferon gamma, Type I Interferon signaling pathway, Response to virus, Cytokine signaling in the immune system	0.75	0.3333333333333333	0.7629451486928247	llm2geneset	1054	1644
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Arrhythmogenic Right Ventricular Cardiomyopathy WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy	Calcium Signaling Pathway, Cell Adhesion Molecules (CAMs), Extracellular Matrix (ECM) Organization	0.0	0.0	0.21898101504358036	llm2geneset	1315	1949
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Endothelin Pathways WP2197	Endothelin Pathways	Adrenergic signaling in cardiomyocytes, Calcium signaling pathway, Smooth muscle contraction, Nitric oxide signaling pathway	0.5	0.0	0.5546810386098391	llm2geneset	1119	1507
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	IL 9 Signaling Pathway WP22	IL 9 Signaling Pathway	JAK-STAT Signaling Pathway, MAPK Signaling Pathway, Cytokine Signaling in Immune System	0.5	0.3333333333333333	0.563283330104311	llm2geneset	1089	1559
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Thymic Stromal Lymphopoietin TSLP Signaling Pathway WP2203	Thymic Stromal Lymphopoietin TSLP Signaling Pathway	JAK-STAT signaling pathway, MAPK signaling pathway, T cell receptor signaling pathway, NF-kappa B signaling pathway, PI3K-Akt signaling pathway	0.3333333333333333	0.2	0.5953801278376177	llm2geneset	1143	2006
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Metastatic Brain Tumor WP2249	Metastatic Brain Tumor	Transcriptional Regulation by E2F, Cell Cycle Regulation, PI3K-Akt Signaling Pathway	0.0	0.0	0.23063329166742125	llm2geneset	1031	1528
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Pilocytic Astrocytoma WP2253	Pilocytic Astrocytoma	MAPK signaling pathway, Ras signaling pathway	0.0	0.0	0.2685667534393349	llm2geneset	1001	1541
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Glioblastoma Signaling Pathways WP2261	Glioblastoma Signaling Pathways	Ras signaling pathway, PI3K-Akt signaling pathway, Cell cycle regulation, FGF signaling pathway, DNA damage response	0.6666666666666666	0.5	0.5265608367112642	llm2geneset	1325	1429
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Androgen Receptor Network In Prostate Cancer WP2263	Androgen Receptor Network In Prostate Cancer	MAPK Signaling Pathway, Cell Cycle Regulation, DNA Damage Repair, Apoptosis, Hormone Biosynthesis and Metabolism	0.0	0.0	0.34072017698876195	llm2geneset	1405	1604
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Synaptic Vesicle Pathway WP2267	Synaptic Vesicle Pathway	Regulation of neurotransmitter secretion, Synaptic transmission, Vesicle-mediated transport, Endocytosis	0.3333333333333333	0.0	0.5916474016354522	llm2geneset	1204	1612
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Pathogenic Escherichia Coli Infection WP2272	Pathogenic Escherichia Coli Infection	Regulation of actin cytoskeleton, Actin cytoskeleton organization, Innate immune response	0.0	0.0	0.21326715265919496	llm2geneset	1222	1397
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Glial Cell Differentiation WP2276	Glial Cell Differentiation	Myelination	0.0	0.0	0.4456250106591665	llm2geneset	1013	1714
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Drug Induction Of Bile Acid Pathway WP2289	Drug Induction Of Bile Acid Pathway	Bile acid metabolism, Xenobiotic response, Hepatic transport, Drug metabolism	0.3333333333333333	0.2	0.6852655270616419	llm2geneset	1060	1544
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Irinotecan Pathway WP229	Irinotecan Pathway	Hepatic uptake and transport of organic anions, Efflux of xenobiotics via ABC transporters, Glucuronidation, Drug metabolism - cytochrome P450 pathways	0.5	0.0	0.44875194893557285	llm2geneset	1077	1112
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	RalA Downstream Regulated Genes WP2290	RalA Downstream Regulated Genes	Ras signaling pathway, Cell migration, Regulation of cytoskeleton	0.25	0.0	0.523605489828026	llm2geneset	1024	1218
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Deregulation Of Rab And Rab Effector Genes In Bladder Cancer WP2291	Deregulation Of Rab And Rab Effector Genes In Bladder Cancer	None found.	0.0	0.0	0.19659386367575776	llm2geneset	1062	1512
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	B Cell Receptor Signaling Pathway WP23	B Cell Receptor Signaling Pathway	B cell receptor signaling pathway, Ras signaling pathway, T cell receptor signaling pathway, PI3K-Akt signaling pathway, NF-kappa B signaling pathway	1.0	1.0	0.9997155225688081	llm2geneset	1345	1549
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	TNF Alpha Signaling Pathway WP231	TNF Alpha Signaling Pathway	NF-kappa B signaling pathway, Mitogen-activated protein kinase (MAPK) signaling pathway, Apoptosis signaling pathway, Regulation of apoptosis	0.5	0.3333333333333333	0.7306969868913382	llm2geneset	1339	1513
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	AGE RAGE Pathway WP2324	AGE RAGE Pathway	MAPK signaling pathway, NF-kB signaling pathway, Apoptosis, Extracellular matrix (ECM) organization	0.3333333333333333	0.0	0.43050003676841475	llm2geneset	1225	2163
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Allograft Rejection WP2328	Allograft Rejection	Complement cascade, Cytokine signaling in immune system, Immune system process, Apoptosis pathway	0.0	0.0	0.3060012296216501	llm2geneset	1310	1357
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Interleukin 11 Signaling Pathway WP2332	Interleukin 11 Signaling Pathway	JAK-STAT signaling pathway, Cytokine signaling in the immune system, PI3K-Akt signaling pathway, Apoptosis signaling pathway, Bone remodeling	0.5	0.3333333333333333	0.5764972286768871	llm2geneset	1168	1626
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Trans Sulfuration Pathway WP2333	Trans Sulfuration Pathway	Methionine metabolism	0.0	0.0	0.6050674042588409	llm2geneset	1034	952
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	miRNA Biogenesis WP2338	miRNA Biogenesis	RNA interference, MicroRNA biogenesis, Nuclear export of RNA, Formation of the RNA-induced silencing complex (RISC), Post-transcriptional regulation of gene expression	0.5	0.0	0.8392443397807847	llm2geneset	1031	1224
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Corticotropin Releasing Hormone Signaling Pathway WP2355	Corticotropin Releasing Hormone Signaling Pathway	Hormone biosynthesis, Apoptosis signaling pathway, Cytokine signaling in the immune system	0.4	0.25	0.5707724841187223	llm2geneset	1363	1801
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Parkin Ubiquitin Proteasomal System Pathway WP2359	Parkin Ubiquitin Proteasomal System Pathway	Ubiquitin-proteasome pathway, Heat shock response, Microtubule organization	0.6	0.25	0.7181728340386707	llm2geneset	1275	1559
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Adipogenesis WP236	Adipogenesis	Adipogenesis, Cytokine signaling in immune system, Wnt signaling pathway, TGF-beta signaling pathway, Leptin signaling pathway	1.0	0.0	0.9999989880003872	llm2geneset	1468	1544
