model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method	in_toks	out_toks
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Electron Transport Chain OXPHOS System In Mitochondria WP111	Electron Transport Chain OXPHOS System In Mitochondria	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Proton Motive Force-Driven ATP Synthesis	0.42857142857142855	0.3333333333333333	0.6670809357707163	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Electron Transport Chain OXPHOS System In Mitochondria WP111	Electron Transport Chain OXPHOS System In Mitochondria	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Proton Motive Force-Driven ATP Synthesis	0.42857142857142855	0.3333333333333333	0.6670809357707163	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	GPCRs Other WP117	GPCRs Other	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway, Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway, Sensory Perception Of Smell, G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger	0.0	0.0	0.5355030653504143	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	GPCRs Other WP117	GPCRs Other	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway, Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway, Sensory Perception Of Smell, G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger	0.0	0.0	0.5355030653504143	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	GPCRs Other WP117	GPCRs Other	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway, Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway, Sensory Perception Of Smell, G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger	0.0	0.0	0.5355030653504143	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Osteoclast Signaling WP12	Osteoclast Signaling	Regulation Of Bone Resorption, Positive Regulation Of Bone Resorption, Monocyte Chemotaxis, Positive Regulation Of Fever Generation, Cytokine-Mediated Signaling Pathway	0.5	0.0	0.6203978664185616	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Osteoclast Signaling WP12	Osteoclast Signaling	Regulation Of Bone Resorption, Positive Regulation Of Bone Resorption, Monocyte Chemotaxis, Positive Regulation Of Fever Generation, Cytokine-Mediated Signaling Pathway	0.5	0.0	0.6203978664185616	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Osteoclast Signaling WP12	Osteoclast Signaling	Regulation Of Bone Resorption, Positive Regulation Of Bone Resorption, Monocyte Chemotaxis, Positive Regulation Of Fever Generation, Cytokine-Mediated Signaling Pathway	0.5	0.0	0.6203978664185616	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	IL 5 Signaling Pathway WP127	IL 5 Signaling Pathway	Cytokine-Mediated Signaling Pathway, Phosphorylation, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Cellular Response To Cytokine Stimulus, Regulation Of MAPK Cascade	0.5	0.3333333333333333	0.6681854841271102	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	IL 5 Signaling Pathway WP127	IL 5 Signaling Pathway	Cytokine-Mediated Signaling Pathway, Phosphorylation, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Cellular Response To Cytokine Stimulus, Regulation Of MAPK Cascade	0.5	0.3333333333333333	0.6681854841271102	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	IL 5 Signaling Pathway WP127	IL 5 Signaling Pathway	Cytokine-Mediated Signaling Pathway, Phosphorylation, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Cellular Response To Cytokine Stimulus, Regulation Of MAPK Cascade	0.5	0.3333333333333333	0.6681854841271102	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Matrix Metalloproteinases WP129	Matrix Metalloproteinases	Extracellular Structure Organization, External Encapsulating Structure Organization, Extracellular Matrix Organization, Extracellular Matrix Disassembly, Cellular Component Disassembly	0.5	0.0	0.5238161184055443	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Matrix Metalloproteinases WP129	Matrix Metalloproteinases	Extracellular Structure Organization, External Encapsulating Structure Organization, Extracellular Matrix Organization, Extracellular Matrix Disassembly, Cellular Component Disassembly	0.5	0.0	0.5238161184055443	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Matrix Metalloproteinases WP129	Matrix Metalloproteinases	Extracellular Structure Organization, External Encapsulating Structure Organization, Extracellular Matrix Organization, Extracellular Matrix Disassembly, Cellular Component Disassembly	0.5	0.0	0.5238161184055443	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134	Pentose Phosphate Metabolism	Pentose-Phosphate Shunt, NADPH Regeneration, Glucose 6-Phosphate Metabolic Process, Pentose-Phosphate Shunt, Non-Oxidative Branch	0.6666666666666666	0.5	0.7669912813759403	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134	Pentose Phosphate Metabolism	Pentose-Phosphate Shunt, NADPH Regeneration, Glucose 6-Phosphate Metabolic Process, Pentose-Phosphate Shunt, Non-Oxidative Branch	0.6666666666666666	0.5	0.7669912813759403	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134	Pentose Phosphate Metabolism	Pentose-Phosphate Shunt, NADPH Regeneration, Glucose 6-Phosphate Metabolic Process, Pentose-Phosphate Shunt, Non-Oxidative Branch	0.6666666666666666	0.5	0.7669912813759403	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Phase I Biotransformations Non P450 WP136	Phase I Biotransformations Non P450	Aromatic Compound Catabolic Process, Carboxylic Acid Catabolic Process, Positive Regulation Of Cholesterol Efflux, Positive Regulation Of Cholesterol Transport, Regulation Of Cholesterol Efflux	0.0	0.0	0.345282270529351	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Phase I Biotransformations Non P450 WP136	Phase I Biotransformations Non P450	Aromatic Compound Catabolic Process, Carboxylic Acid Catabolic Process, Positive Regulation Of Cholesterol Efflux, Positive Regulation Of Cholesterol Transport, Regulation Of Cholesterol Efflux	0.0	0.0	0.345282270529351	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Phase I Biotransformations Non P450 WP136	Phase I Biotransformations Non P450	Aromatic Compound Catabolic Process, Carboxylic Acid Catabolic Process, Positive Regulation Of Cholesterol Efflux, Positive Regulation Of Cholesterol Transport, Regulation Of Cholesterol Efflux	0.0	0.0	0.345282270529351	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Androgen Receptor Signaling Pathway WP138	Androgen Receptor Signaling Pathway	Regulation Of DNA-templated Transcription, Negative Regulation Of DNA-templated Transcription, Regulation Of Transcription By RNA Polymerase II, Negative Regulation Of Nucleic Acid-Templated Transcription, Positive Regulation Of DNA-templated Transcription	0.0	0.0	0.31178308050884157	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Androgen Receptor Signaling Pathway WP138	Androgen Receptor Signaling Pathway	Regulation Of DNA-templated Transcription, Negative Regulation Of DNA-templated Transcription, Regulation Of Transcription By RNA Polymerase II, Negative Regulation Of Nucleic Acid-Templated Transcription, Positive Regulation Of DNA-templated Transcription	0.0	0.0	0.31178308050884157	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Androgen Receptor Signaling Pathway WP138	Androgen Receptor Signaling Pathway	Regulation Of DNA-templated Transcription, Negative Regulation Of DNA-templated Transcription, Regulation Of Transcription By RNA Polymerase II, Negative Regulation Of Nucleic Acid-Templated Transcription, Positive Regulation Of DNA-templated Transcription	0.0	0.0	0.31178308050884157	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	AMP Activated Protein Kinase Signaling WP1403	AMP Activated Protein Kinase Signaling	Phosphorylation, Protein Phosphorylation, Glucose Homeostasis, Response To Nutrient Levels, Cellular Response To Nutrient Levels	0.2	0.0	0.5194128182362105	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	AMP Activated Protein Kinase Signaling WP1403	AMP Activated Protein Kinase Signaling	Phosphorylation, Protein Phosphorylation, Glucose Homeostasis, Response To Nutrient Levels, Cellular Response To Nutrient Levels	0.2	0.0	0.5194128182362105	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	AMP Activated Protein Kinase Signaling WP1403	AMP Activated Protein Kinase Signaling	Phosphorylation, Protein Phosphorylation, Glucose Homeostasis, Response To Nutrient Levels, Cellular Response To Nutrient Levels	0.2	0.0	0.5194128182362105	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sphingolipid Pathway WP1422	Sphingolipid Pathway	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process, Ceramide Metabolic Process, Membrane Lipid Biosynthetic Process, Ceramide Biosynthetic Process	0.5	0.0	0.7644909786041694	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Pathway WP1422	Sphingolipid Pathway	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process, Ceramide Metabolic Process, Membrane Lipid Biosynthetic Process, Ceramide Biosynthetic Process	0.5	0.0	0.7644909786041694	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Sphingolipid Pathway WP1422	Sphingolipid Pathway	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process, Ceramide Metabolic Process, Membrane Lipid Biosynthetic Process, Ceramide Biosynthetic Process	0.5	0.0	0.7644909786041694	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Ganglio Sphingolipid Metabolism WP1423	Ganglio Sphingolipid Metabolism	Glycosphingolipid Biosynthetic Process, Oligosaccharide Metabolic Process, Protein Glycosylation, Ganglioside Biosynthetic Process, Glycosphingolipid Metabolic Process	0.3333333333333333	0.0	0.7325844729192725	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Ganglio Sphingolipid Metabolism WP1423	Ganglio Sphingolipid Metabolism	Glycosphingolipid Biosynthetic Process, Oligosaccharide Metabolic Process, Protein Glycosylation, Ganglioside Biosynthetic Process, Glycosphingolipid Metabolic Process	0.3333333333333333	0.0	0.7325844729192725	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Ganglio Sphingolipid Metabolism WP1423	Ganglio Sphingolipid Metabolism	Glycosphingolipid Biosynthetic Process, Oligosaccharide Metabolic Process, Protein Glycosylation, Ganglioside Biosynthetic Process, Glycosphingolipid Metabolic Process	0.3333333333333333	0.0	0.7325844729192725	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Bone Morphogenic Protein Signaling And Regulation WP1425	Bone Morphogenic Protein Signaling And Regulation	BMP Signaling Pathway, Cellular Response To BMP Stimulus, Response To BMP, Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway, Atrioventricular Valve Morphogenesis	0.3333333333333333	0.0	0.6333834528772349	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Bone Morphogenic Protein Signaling And Regulation WP1425	Bone Morphogenic Protein Signaling And Regulation	BMP Signaling Pathway, Cellular Response To BMP Stimulus, Response To BMP, Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway, Atrioventricular Valve Morphogenesis	0.3333333333333333	0.0	0.6333834528772349	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Bone Morphogenic Protein Signaling And Regulation WP1425	Bone Morphogenic Protein Signaling And Regulation	BMP Signaling Pathway, Cellular Response To BMP Stimulus, Response To BMP, Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway, Atrioventricular Valve Morphogenesis	0.3333333333333333	0.0	0.6333834528772349	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143	Fatty Acid Beta Oxidation	Fatty Acid Beta-Oxidation, Fatty Acid Catabolic Process, Fatty Acid Metabolic Process, Fatty Acid Oxidation, fatty-acyl-CoA Biosynthetic Process	1.0	1.0	0.9504382893302347	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143	Fatty Acid Beta Oxidation	Fatty Acid Beta-Oxidation, Fatty Acid Catabolic Process, Fatty Acid Metabolic Process, Fatty Acid Oxidation, fatty-acyl-CoA Biosynthetic Process	1.0	1.0	0.9504382893302347	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143	Fatty Acid Beta Oxidation	Fatty Acid Beta-Oxidation, Fatty Acid Catabolic Process, Fatty Acid Metabolic Process, Fatty Acid Oxidation, fatty-acyl-CoA Biosynthetic Process	1.0	1.0	0.9504382893302347	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Nucleotide Binding Oligomerization Domain NOD Pathway WP1433	Nucleotide Binding Oligomerization Domain NOD Pathway	Positive Regulation Of Interleukin-1 Production, Positive Regulation Of Interleukin-1 Beta Production, Regulation Of Inflammatory Response, Regulation Of Interleukin-1 Beta Production, Positive Regulation Of Cysteine-Type Endopeptidase Activity	0.0	0.0	0.43424184518669523	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Nucleotide Binding Oligomerization Domain NOD Pathway WP1433	Nucleotide Binding Oligomerization Domain NOD Pathway	Positive Regulation Of Interleukin-1 Production, Positive Regulation Of Interleukin-1 Beta Production, Regulation Of Inflammatory Response, Regulation Of Interleukin-1 Beta Production, Positive Regulation Of Cysteine-Type Endopeptidase Activity	0.0	0.0	0.43424184518669523	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Nucleotide Binding Oligomerization Domain NOD Pathway WP1433	Nucleotide Binding Oligomerization Domain NOD Pathway	Positive Regulation Of Interleukin-1 Production, Positive Regulation Of Interleukin-1 Beta Production, Regulation Of Inflammatory Response, Regulation Of Interleukin-1 Beta Production, Positive Regulation Of Cysteine-Type Endopeptidase Activity	0.0	0.0	0.43424184518669523	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Osteopontin Signaling WP1434	Osteopontin Signaling	I-kappaB kinase/NF-kappaB Signaling, Response To Cadmium Ion, Cellular Response To Reactive Oxygen Species, Cellular Response To Cadmium Ion, MAPK Cascade	0.5	0.0	0.4216758542531678	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Osteopontin Signaling WP1434	Osteopontin Signaling	I-kappaB kinase/NF-kappaB Signaling, Response To Cadmium Ion, Cellular Response To Reactive Oxygen Species, Cellular Response To Cadmium Ion, MAPK Cascade	0.5	0.0	0.4216758542531678	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Osteopontin Signaling WP1434	Osteopontin Signaling	I-kappaB kinase/NF-kappaB Signaling, Response To Cadmium Ion, Cellular Response To Reactive Oxygen Species, Cellular Response To Cadmium Ion, MAPK Cascade	0.5	0.0	0.4216758542531678	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Serotonin Transporter Activity WP1455	Serotonin Transporter Activity	Regulation Of T-helper 1 Cell Cytokine Production, Positive Regulation Of T-helper 1 Cell Cytokine Production, Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway, Positive Regulation Of T-helper 1 Type Immune Response, Interleukin-1-Mediated Signaling Pathway	0.0	0.0	0.2597178531139537	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Serotonin Transporter Activity WP1455	Serotonin Transporter Activity	Regulation Of T-helper 1 Cell Cytokine Production, Positive Regulation Of T-helper 1 Cell Cytokine Production, Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway, Positive Regulation Of T-helper 1 Type Immune Response, Interleukin-1-Mediated Signaling Pathway	0.0	0.0	0.2597178531139537	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Serotonin Transporter Activity WP1455	Serotonin Transporter Activity	Regulation Of T-helper 1 Cell Cytokine Production, Positive Regulation Of T-helper 1 Cell Cytokine Production, Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway, Positive Regulation Of T-helper 1 Type Immune Response, Interleukin-1-Mediated Signaling Pathway	0.0	0.0	0.2597178531139537	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Target Of Rapamycin Signaling WP1471	Target Of Rapamycin Signaling	Cellular Response To Nutrient Levels, Response To Nutrient Levels, Regulation Of TOR Signaling, TOR Signaling, Regulation Of Autophagy	0.5	0.0	0.6890627000882401	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Target Of Rapamycin Signaling WP1471	Target Of Rapamycin Signaling	Cellular Response To Nutrient Levels, Response To Nutrient Levels, Regulation Of TOR Signaling, TOR Signaling, Regulation Of Autophagy	0.5	0.0	0.6890627000882401	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Target Of Rapamycin Signaling WP1471	Target Of Rapamycin Signaling	Cellular Response To Nutrient Levels, Response To Nutrient Levels, Regulation Of TOR Signaling, TOR Signaling, Regulation Of Autophagy	0.5	0.0	0.6890627000882401	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Selenium Micronutrient Network WP15	Selenium Micronutrient Network	Hydrogen Peroxide Catabolic Process, Fibrinolysis, Regulation Of Peptide Hormone Secretion, Negative Regulation Of Extrinsic Apoptotic Signaling Pathway, Response To Hydrogen Peroxide	0.0	0.0	0.25024792576568067	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Selenium Micronutrient Network WP15	Selenium Micronutrient Network	Hydrogen Peroxide Catabolic Process, Fibrinolysis, Regulation Of Peptide Hormone Secretion, Negative Regulation Of Extrinsic Apoptotic Signaling Pathway, Response To Hydrogen Peroxide	0.0	0.0	0.25024792576568067	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Selenium Micronutrient Network WP15	Selenium Micronutrient Network	Hydrogen Peroxide Catabolic Process, Fibrinolysis, Regulation Of Peptide Hormone Secretion, Negative Regulation Of Extrinsic Apoptotic Signaling Pathway, Response To Hydrogen Peroxide	0.0	0.0	0.25024792576568067	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Physiological And Pathological Hypertrophy Of The Heart WP1528	Physiological And Pathological Hypertrophy Of The Heart	Stress-Activated Protein Kinase Signaling Cascade, Stress-Activated MAPK Cascade, Inositol Phosphate-Mediated Signaling, Response To Cadmium Ion, Cellular Response To Cadmium Ion	0.0	0.0	0.22468212012225502	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Physiological And Pathological Hypertrophy Of The Heart WP1528	Physiological And Pathological Hypertrophy Of The Heart	Stress-Activated Protein Kinase Signaling Cascade, Stress-Activated MAPK Cascade, Inositol Phosphate-Mediated Signaling, Response To Cadmium Ion, Cellular Response To Cadmium Ion	0.0	0.0	0.22468212012225502	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Physiological And Pathological Hypertrophy Of The Heart WP1528	Physiological And Pathological Hypertrophy Of The Heart	Stress-Activated Protein Kinase Signaling Cascade, Stress-Activated MAPK Cascade, Inositol Phosphate-Mediated Signaling, Response To Cadmium Ion, Cellular Response To Cadmium Ion	0.0	0.0	0.22468212012225502	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	miRNA Regulation Of DNA Damage Response WP1530	miRNA Regulation Of DNA Damage Response	DNA Damage Response, Mitotic Cell Cycle Phase Transition, Mitotic DNA Damage Checkpoint Signaling, DNA Repair, Intrinsic Apoptotic Signaling Pathway	0.5	0.4	0.6690869611475885	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	miRNA Regulation Of DNA Damage Response WP1530	miRNA Regulation Of DNA Damage Response	DNA Damage Response, Mitotic Cell Cycle Phase Transition, Mitotic DNA Damage Checkpoint Signaling, DNA Repair, Intrinsic Apoptotic Signaling Pathway	0.5	0.4	0.6690869611475885	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	miRNA Regulation Of DNA Damage Response WP1530	miRNA Regulation Of DNA Damage Response	DNA Damage Response, Mitotic Cell Cycle Phase Transition, Mitotic DNA Damage Checkpoint Signaling, DNA Repair, Intrinsic Apoptotic Signaling Pathway	0.5	0.4	0.6690869611475885	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Vitamin D Metabolism WP1531	Vitamin D Metabolism	Positive Regulation Of Bone Mineralization, Positive Regulation Of Ossification, Positive Regulation Of Biomineral Tissue Development, Regulation Of Bone Mineralization, Vitamin D Metabolic Process	1.0	1.0	0.8666899582376645	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531	Vitamin D Metabolism	Positive Regulation Of Bone Mineralization, Positive Regulation Of Ossification, Positive Regulation Of Biomineral Tissue Development, Regulation Of Bone Mineralization, Vitamin D Metabolic Process	1.0	1.0	0.8666899582376645	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Vitamin D Metabolism WP1531	Vitamin D Metabolism	Positive Regulation Of Bone Mineralization, Positive Regulation Of Ossification, Positive Regulation Of Biomineral Tissue Development, Regulation Of Bone Mineralization, Vitamin D Metabolic Process	1.0	1.0	0.8666899582376645	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Vitamin B12 Metabolism WP1533	Vitamin B12 Metabolism	Homocysteine Metabolic Process, Sulfur Amino Acid Metabolic Process, Cobalamin Transport, Inflammatory Response, Positive Regulation Of Cellular Biosynthetic Process	0.3333333333333333	0.0	0.5979227724717441	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin B12 Metabolism WP1533	Vitamin B12 Metabolism	Homocysteine Metabolic Process, Sulfur Amino Acid Metabolic Process, Cobalamin Transport, Inflammatory Response, Positive Regulation Of Cellular Biosynthetic Process	0.3333333333333333	0.0	0.5979227724717441	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Vitamin B12 Metabolism WP1533	Vitamin B12 Metabolism	Homocysteine Metabolic Process, Sulfur Amino Acid Metabolic Process, Cobalamin Transport, Inflammatory Response, Positive Regulation Of Cellular Biosynthetic Process	0.3333333333333333	0.0	0.5979227724717441	ORA	0	0
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Angiogenesis WP1539	Angiogenesis	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Positive Regulation Of Blood Vessel Endothelial Cell Migration, Positive Regulation Of Endothelial Cell Migration, Regulation Of Blood Vessel Endothelial Cell Migration, Positive Regulation Of Epithelial Cell Migration	0.0	0.0	0.4900241817455179	ORA	0	0
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Angiogenesis WP1539	Angiogenesis	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Positive Regulation Of Blood Vessel Endothelial Cell Migration, Positive Regulation Of Endothelial Cell Migration, Regulation Of Blood Vessel Endothelial Cell Migration, Positive Regulation Of Epithelial Cell Migration	0.0	0.0	0.4900241817455179	ORA	0	0
gpt-4o-2024-08-06	WikiPathway_2023_Human	Angiogenesis WP1539	Angiogenesis	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Positive Regulation Of Blood Vessel Endothelial Cell Migration, Positive Regulation Of Endothelial Cell Migration, Regulation Of Blood Vessel Endothelial Cell Migration, Positive Regulation Of Epithelial Cell Migration	0.0	0.0	0.4900241817455179	ORA	0	0
